wavelength;intensity;divided by 50
561,837;708,5;14,17
562,184;678,46;13,5692
562,531;681,05;13,621
562,878;709,53;14,1906
563,225;665;13,3
563,572;676,91;13,5382
563,918;662,41;13,2482
564,265;678,98;13,5796
564,612;690,37;13,8074
564,958;654,12;13,0824
565,305;671,73;13,4346
565,651;703,32;14,0664
565,998;703,32;14,0664
566,344;670,17;13,4034
566,691;662,92;13,2584
567,037;639,62;12,7924
567,383;701,76;14,0352
567,73;714,71;14,2942
568,076;696,58;13,9316
568,422;646,35;12,927
568,768;689,85;13,797
569,114;694,51;13,8902
569,46;670,69;13,4138
569,806;696,58;13,9316
570,152;659,82;13,1964
570,498;698,14;13,9628
570,844;688,3;13,766
571,19;697,1;13,942
571,535;678,98;13,5796
571,881;761,83;15,2366
572,227;1024,39;20,4878
572,572;1912;38,24
572,918;2846,22;56,9244
573,263;3731,24;74,6248
573,609;4462,97;
573,954;5160,01;
574,3;5915,05;
574,645;7162,05;
574,99;8665,39;
575,335;9875,63;
575,68;10878,72;
576,026;11753,38;
576,371;12376,88;
576,716;12761,65;
577,061;13147,98;
577,406;13367,03;
577,75;13528,6;
578,095;13449,89;
578,44;13422,44;
578,785;13447,3;
579,13;13389,3;
579,474;13231,35;
579,819;13112,76;
580,163;13070,3;
580,508;12791,69;
580,852;12462,85;
581,197;11558,67;
581,541;10420,41;
581,885;9609,45;
582,23;8962,64;
582,574;8521,95;
582,918;7794,35;
583,262;6599,14;
583,606;5323,13;
583,95;4327,81;
584,294;3528,24;
584,638;2827,57;
584,982;2370,82;
585,326;1947,21;
585,67;1661,87;
586,014;1356,85;
586,357;1158,51;
586,701;972,09;
587,044;884,57;
587,388;762,35;
587,732;681,05;
588,075;685,71;
588,418;633,41;
588,762;622,53;
589,105;629,78;
589,448;622,53;
589,792;594,05;
590,135;598,71;
590,478;614,76;
590,821;626,67;
591,164;617,87;
591,507;643,25;
591,85;599,23;
592,193;600,78;
592,536;604,41;
592,878;597,16;
593,221;605,44;
593,564;558,83;
593,907;584,21;
594,249;596,64;
594,592;608,03;
594,934;591,98;
595,277;591,46;
595,619;551,07;
595,961;628,75;
596,304;605,96;
596,646;584,73;
596,988;590,94;
597,33;573,33;
597,672;574,89;
598,014;580,07;
598,357;575,92;
598,698;579,55;
599,04;587,32;
599,382;646,35;
599,724;564,53;
600,066;589,91;
600,408;575,92;
600,749;590,42;
601,091;607,51;
601,432;578,51;
601,774;582,66;
602,116;587,83;
602,457;570,74;
602,798;551,58;
603,14;609,07;
603,481;581,1;
603,822;587,32;
604,163;595,6;
604,505;568,16;
604,846;565,57;
605,187;579,03;
605,528;562,98;
605,869;542,26;
606,21;586,8;
606,55;574,37;
606,891;591,98;
607,232;545,37;
607,573;565,57;
607,913;556,76;
608,254;576,44;
608,594;556,24;
608,935;567,12;
609,275;582,66;
609,616;540,19;
609,956;586,28;
610,297;550,03;
610,637;531,39;
610,977;568,67;
611,317;531,91;
611,657;559,35;
611,997;570,74;
612,337;575,41;
612,677;526,73;
613,017;508,6;
613,357;522,58;
613,697;555,21;
614,037;560,39;
614,377;528,8;
614,716;546,41;
615,056;535,53;
615,395;534,49;
615,735;546,92;
616,074;536,57;
616,414;546,92;
616,753;525,69;
617,093;521,03;
617,432;514,82;
617,771;527,76;
618,11;548,48;
618,449;535,01;
618,789;525,69;
619,128;507,05;
619,467;539,67;
619,805;535,01;
620,144;500,32;
620,483;524,14;
620,822;518,44;
621,161;530,35;
621,499;499,8;
621,838;519,99;
622,177;524,14;
622,515;519,99;
622,854;531,91;
623,192;497,21;
623,531;524,14;
623,869;511,19;
624,207;511,19;
624,545;516,89;
624,884;539,16;
625,222;508,08;
625,56;488,41;
625,898;511,71;
626,236;521,03;
626,574;501,35;
626,912;490,99;
627,25;486,33;
627,587;509,64;
627,925;519,99;
628,263;497,21;
628,6;495,66;
628,938;517,92;
629,276;483,23;
629,613;534,49;
629,951;491,51;
630,288;524,66;
630,625;505,49;
630,963;479,6;
631,3;504,46;
631,637;461,99;
631,974;512,23;
632,311;464,07;
632,648;525,69;
632,985;471,83;
633,322;495,14;
633,659;506,01;
633,996;493,07;
634,333;471,32;
634,67;496,17;
635,006;506,01;
635,343;470,8;
635,68;486,85;
636,016;513,78;
636,353;491,51;
636,689;472,87;
637,025;466,66;
637,362;499,8;
637,698;471,83;
638,034;468,73;
638,371;476,49;
638,707;477,53;
639,043;467,69;
639,379;494,62;
639,715;499,28;
640,051;460,96;
640,387;468,21;
640,723;446,98;
641,058;475,98;
641,394;441,28;
641,73;487,37;
642,065;481,16;
642,401;455,26;
642,736;448,53;
643,072;457,85;
643,407;451,64;
643,743;463,03;
644,078;480,12;
644,413;447,49;
644,749;482,19;
645,084;458,37;
645,419;445,94;
645,754;431,44;
646,089;456,3;
646,424;453,71;
646,759;437,14;
647,094;431,96;
647,429;423,67;
647,764;463,03;
648,098;479,08;
648,433;454,74;
648,768;488,92;
649,102;449,05;
649,437;455,78;
649,771;427,82;
650,106;424,19;
650,44;452,16;
650,774;470,28;
651,108;442,32;
651,443;437,14;
651,777;454,23;
652,111;451,12;
652,445;443,35;
652,779;401,41;
653,113;415,39;
653,447;409,69;
653,781;472,35;
654,115;436,1;
654,448;446,98;
654,782;409,17;
655,116;450,08;
655,449;445,94;
655,783;432,48;
656,116;424,19;
656,45;431,44;
656,783;439,73;
657,117;435,07;
657,45;416,42;
657,783;437,14;
658,116;432,48;
658,449;455,78;
658,783;413,32;
659,116;452,16;
659,449;425,74;
659,782;417,98;
660,114;444,91;
660,447;416,42;
660,78;424,71;
661,113;401,92;
661,445;405,03;
661,778;413,83;
662,111;441,28;
662,443;416,42;
662,776;390,53;
663,108;402,96;
663,44;457,85;
663,773;429,89;
664,105;430,92;
664,437;441,8;
664,769;427,82;
665,102;412,28;
665,434;394,67;
665,766;437,14;
666,098;403,48;
666,429;412,28;
666,761;442,83;
667,093;432,99;
667,425;423,16;
667,757;406,58;
668,088;424,19;
668,42;438,69;
668,751;436,62;
669,083;407,62;
669,414;450,6;
669,746;438,69;
670,077;405,03;
670,408;390,53;
670,739;387,42;
671,071;394,67;
671,402;388,46;
671,733;419,53;
672,064;406,07;
672,395;417,46;
672,726;429,89;
673,057;422,64;
673,387;414,87;
673,718;402,44;
674,049;399,33;
674,38;384,32;
674,71;411,24;
675,041;375,51;
675,371;419,53;
675,702;410,21;
676,032;394,67;
676,362;437,14;
676,693;386,91;
677,023;395,19;
677,353;395,19;
677,683;391,05;
678,013;362,05;
678,343;400,89;
678,673;390,01;
679,003;374,48;
679,333;399,85;
679,663;395,71;
679,993;397,26;
680,322;372,41;
680,652;377,07;
680,982;396,23;
681,311;376,03;
681,641;424,19;
681,97;415,39;
682,3;383,28;
682,629;394,16;
682,958;352,21;
683,287;361,53;
683,617;400,37;
683,946;388,46;
684,275;365,16;
684,604;382,24;
684,933;374,99;
685,262;399,85;
685,591;390,01;
685,919;364,12;
686,248;400,89;
686,577;370,85;
686,906;365,67;
687,234;393,12;
687,563;405,03;
687,891;383,28;
688,22;403,48;
688,548;379,66;
688,876;386,39;
689,205;405,03;
689,533;411,24;
689,861;393,64;
690,189;415,39;
690,517;381,73;
690,845;389,49;
691,173;369,82;
691,501;439,73;
691,829;411,76;
692,157;415,91;
692,485;450,6;
692,812;484,26;
693,14;501,87;
693,468;518,96;
693,795;533,46;
694,123;560,39;
694,45;515,33;
694,778;577,48;
695,105;594,05;
695,432;558,83;
695,759;571,78;
696,087;581,62;
696,414;567,12;
696,741;566,6;
697,068;594,57;
697,395;573,85;
697,722;582,66;
698,048;566,6;
698,375;543,3;
698,702;564,53;
699,029;547,44;
699,355;541,74;
699,682;529,83;
700,008;543,3;
700,335;535,01;
700,661;507,57;
700,988;486,33;
701,314;444,91;
701,64;429,89;
701,966;430,41;
702,293;419,01;
702,619;408,66;
702,945;415,91;
703,271;373,44;
703,597;396,74;
703,923;372,92;
704,248;406,07;
704,574;381,73;
704,9;400,89;
705,226;405,03;
705,551;364,12;
705,877;394,16;
706,202;407,62;
706,528;404,51;
706,853;421,08;
707,179;387,94;
707,504;408,14;
707,829;408,14;
708,154;426,26;
708,479;408,66;
708,804;406,07;
709,129;401,92;
709,454;425,23;
709,779;377,58;
710,104;381,73;
710,429;386,91;
710,754;375,51;
711,078;382,76;
711,403;391,05;
711,728;398,82;
712,052;400,89;
712,377;341,33;
712,701;364,64;
713,026;366,71;
713,35;379,14;
713,674;363,6;
713,998;377,07;
714,322;341,85;
714,647;363,6;
714,971;332,53;
715,295;354,28;
715,619;370,85;
715,942;349,1;
716,266;319,58;
716,59;353,76;
716,914;341,85;
717,237;353,76;
717,561;376,03;
717,885;376,55;
718,208;365,67;
718,532;357,9;
718,855;328,9;
719,178;364,64;
719,502;354,28;
719,825;357,39;
720,148;344,44;
720,471;351,69;
720,794;376,03;
721,117;349,1;
721,44;344,44;
721,763;339,26;
722,086;358,42;
722,409;333,57;
722,731;333,05;
723,054;327,35;
723,377;361,53;
723,699;385,35;
724,022;365,67;
724,344;373,96;
724,667;381,21;
724,989;354,8;
725,311;374,99;
725,634;371,89;
725,956;412,28;
726,278;386,91;
726,6;402,44;
726,922;379,14;
727,244;380,17;
727,566;383,8;
727,888;399,33;
728,21;369,82;
728,531;385,35;
728,853;400,37;
729,175;380,17;
729,496;392,6;
729,818;356,35;
730,139;384,83;
730,461;385,35;
730,782;374,48;
731,103;373,96;
731,425;362,57;
731,746;379,66;
732,067;372,41;
732,388;341,85;
732,709;343,92;
733,03;338,23;
733,351;321,65;
733,672;310,78;
733,993;379,14;
734,313;344,44;
734,634;378,62;
734,955;396,74;
735,275;391,57;
735,596;379,66;
735,916;380,69;
736,237;391,57;
736,557;401,41;
736,877;398,82;
737,198;391,57;
737,518;425,74;
737,838;399,33;
738,158;398,82;
738,478;411,24;
738,798;409,17;
739,118;413,32;
739,438;381,73;
739,758;405,55;
740,078;411,24;
740,397;388,98;
740,717;391,05;
741,036;376,55;
741,356;363,6;
741,675;390,53;
741,995;400,37;
742,314;387,42;
742,634;371,89;
742,953;366,71;
743,272;384,32;
743,591;372,41;
743,91;350,65;
744,229;329,94;
744,548;343,4;
744,867;311,3;
745,186;363,6;
745,505;333,57;
745,824;342,89;
746,142;377,58;
746,461;361,53;
746,78;391,05;
747,098;443,35;
747,417;446,98;
747,735;442,83;
748,053;484,78;
748,372;466,14;
748,69;510,67;
749,008;489,44;
749,326;497,73;
749,644;463,55;
749,962;512,74;
750,28;515,85;
750,598;536,05;
750,916;533,46;
751,234;539,67;
751,552;498,76;
751,869;529,32;
752,187;511,19;
752,504;535,01;
752,822;507,05;
753,139;499,8;
753,457;497,21;
753,774;544,85;
754,091;494,1;
754,409;473,39;
754,726;470,8;
755,043;426,78;
755,36;399,85;
755,677;434,55;
755,994;344,96;
756,311;353,76;
756,628;326,83;
756,944;342,89;
757,261;340,3;
757,578;309,23;
757,894;334,08;
758,211;346,51;
758,528;285,4;
758,844;350,14;
759,16;363,08;
759,477;430,41;
759,793;474,42;
760,109;497,73;
760,425;546,92;
760,741;580,07;
761,057;586,28;
761,373;600,78;
761,689;615,28;
762,005;617,87;
762,321;641,17;
762,637;663,96;
762,953;658,26;
763,268;650,5;
763,584;668,1;
763,899;673,28;
764,215;662,41;
764,53;627,19;
764,846;656,19;
765,161;661,89;
765,476;658,26;
765,791;655,16;
766,106;638,07;
766,421;630,3;
766,736;629,26;
767,051;619,94;
767,366;611,66;
767,681;574,37;
767,996;542,26;
768,311;494,62;
768,625;461,48;
768,94;458,37;
769,255;461,48;
769,569;446,46;
769,883;463,03;
770,198;489,96;
770,512;450,6;
770,826;490,48;
771,141;471,32;
771,455;487,37;
771,769;523,1;
772,083;533,46;
772,397;469,24;
772,711;496,69;
773,025;510,67;
773,339;480,12;
773,652;501,87;
773,966;509,12;
774,28;499,8;
774,593;492,55;
774,907;494,1;
775,22;478,05;
775,534;497,73;
775,847;482,71;
776,16;448,53;
776,474;436,62;
776,787;435,07;
777,1;389,49;
777,413;371,37;
777,726;341,85;
778,039;342,37;
778,352;315,96;
778,665;288,51;
778,977;345,99;
779,29;329,94;
779,603;322,69;
779,915;313,89;
780,228;329,94;
780,54;324,24;
780,853;324,76;
781,165;333,05;
781,477;327,35;
781,79;334,08;
782,102;340,3;
782,414;300,42;
782,726;295,76;
783,038;285,4;
783,35;337,71;
783,662;314,4;
783,974;291,1;
784,286;327,87;
784,597;298,35;
784,909;323,73;
785,221;327,87;
785,532;318,03;
785,844;323,21;
786,155;316,48;
786,467;299,39;
786,778;328,39;
787,089;305,08;
787,4;306,12;
787,712;325,28;
788,023;307,15;
788,334;319,07;
788,645;347,03;
788,956;285,4;
789,266;341,85;
789,577;351,69;
789,888;308,19;
790,199;290,58;
790,509;316,99;
790,82;347,55;
791,13;329,94;
791,441;358,42;
791,751;326,32;
792,061;341,85;
792,372;333,57;
792,682;381,73;
792,992;362,57;
793,302;360,49;
793,612;358,94;
793,922;400,37;
794,232;378,1;
794,542;359,98;
794,852;364,12;
795,162;370,85;
795,471;356,87;
795,781;371,89;
796,09;353,24;
796,4;369,82;
796,709;388,98;
797,019;408,66;
797,328;378,1;
797,637;419,53;
797,947;395,19;
798,256;394,16;
798,565;391,57;
798,874;387,42;
799,183;394,16;
799,492;382,24;
799,801;374,99;
800,109;393,64;
800,418;421,08;
800,727;393,12;
801,036;384,83;
801,344;403,48;
801,653;357,39;
801,961;396,23;
802,269;403,99;
802,578;395,19;
802,886;427,82;
803,194;402,96;
803,502;393,64;
803,811;402,96;
804,119;413,83;
804,427;409,17;
804,734;351,17;
805,042;352,21;
805,35;376,03;
805,658;369,82;
805,966;343,4;
806,273;339,26;
806,581;319,07;
806,888;360,49;
807,196;390,01;
807,503;383,28;
807,81;367,23;
808,118;411,76;
808,425;413,83;
808,732;432,48;
809,039;410,73;
809,346;445,94;
809,653;423,16;
809,96;456,82;
810,267;452,16;
810,574;460,96;
810,88;479,6;
811,187;438,69;
811,494;451,12;
811,8;480,12;
812,107;470,8;
812,413;464,58;
812,719;463,55;
813,026;472,35;
813,332;446,46;
813,638;437,14;
813,944;411,76;
814,25;445,94;
814,556;437,66;
814,862;437,66;
815,168;388,46;
815,474;386,39;
815,78;394,16;
816,086;380,17;
816,391;356,35;
816,697;343,4;
817,002;309,23;
817,308;296,8;
817,613;301,46;
817,919;304,57;
818,224;319,58;
818,529;325,28;
818,834;301,46;
819,139;303,01;
819,444;276,6;
819,749;325,8;
820,054;303,53;
820,359;327,87;
820,664;306,12;
820,969;299,9;
821,274;319,58;
821,578;320,1;
821,883;348,07;
822,187;346,51;
822,492;342,89;
822,796;314,4;
823,1;350,14;
823,405;366,71;
823,709;367,23;
824,013;360,49;
824,317;391,05;
824,621;378,62;
824,925;371,89;
825,229;363,6;
825,533;367,74;
825,837;401,92;
826,14;387,94;
826,444;400,37;
826,748;384,32;
827,051;386,39;
827,355;387,42;
827,658;398,3;
827,961;427,3;
828,265;386,91;
828,568;401,92;
828,871;394,67;
829,174;389,49;
829,477;400,37;
829,78;381,73;
830,083;390,53;
830,386;398,3;
830,689;360,49;
830,992;355,83;
831,294;323,73;
831,597;361,01;
831,9;299,9;
832,202;322,69;
832,505;301,46;
832,807;320,1;
833,109;328,9;
833,412;312,85;
833,714;318,55;
834,016;325,8;
834,318;319,58;
834,62;306,12;
834,922;346,51;
835,224;300,42;
835,526;305,08;
835,828;287,48;
836,129;255,37;
836,431;282,3;
836,733;304,57;
837,034;358,42;
837,336;292,65;
837,637;298,87;
837,938;304,05;
838,24;336,15;
838,541;351,17;
838,842;336,67;
839,143;347,03;
839,444;360,49;
839,745;369,3;
840,046;379,14;
840,347;336,67;
840,648;366,19;
840,949;390,01;
841,249;374,48;
841,55;374,48;
841,85;360,49;
842,151;348,07;
842,451;383,28;
842,752;365,16;
843,052;367,74;
843,352;378,62;
843,653;386,91;
843,953;367,74;
844,253;392,6;
844,553;370,33;
844,853;360,49;
845,153;383,8;
845,452;341,33;
845,752;322,69;
846,052;353,76;
846,352;350,14;
846,651;344,96;
846,951;333,57;
847,25;334,6;
847,549;300,42;
847,849;342,89;
848,148;312,85;
848,447;346,51;
848,746;342,89;
849,045;347,03;
849,345;320,1;
849,643;289,03;
849,942;481,16;
850,241;342,89;
850,54;325,28;
850,839;293,69;
851,137;316,48;
851,436;341,33;
851,734;332,53;
852,033;344,44;
852,331;303,01;
852,63;327,35;
852,928;299,9;
853,226;336,67;
853,524;311,3;
853,822;311,82;
854,12;318,03;
854,418;318,03;
854,716;321,65;
855,014;316,48;
855,312;332,01;
855,61;315,96;
855,907;357,39;
856,205;296,8;
856,502;316,99;
856,8;294,73;
857,097;300,94;
857,395;308,71;
857,692;295,76;
857,989;312,33;
858,286;297,83;
858,583;284,89;
858,88;287,99;
859,177;332,01;
859,474;331,49;
859,771;311,3;
860,068;320,1;
860,365;328,39;
860,661;304,57;
860,958;282,82;
861,255;291,1;
861,551;308,19;
861,847;326,83;
862,144;345,99;
862,44;304,05;
862,736;298,87;
863,032;282,3;
863,329;313,89;
863,625;290,07;
863,921;333,05;
864,216;326,83;
864,512;333,05;
864,808;330,98;
865,104;313,37;
865,399;307,67;
865,695;310,26;
865,991;296,28;
866,286;339,26;
866,581;313,89;
866,877;328,9;
867,172;330,98;
867,467;324,76;
867,762;303,01;
868,058;262,62;
868,353;306,12;
868,648;313,89;
868,942;313,37;
869,237;326,83;
869,532;301,98;
869,827;301,46;
870,121;298,87;
870,416;305,08;
870,711;281,78;
871,005;313,89;
871,299;292,65;
871,594;311,82;
871,888;304,05;
872,182;304,57;
872,476;294,73;
872,771;284,89;
873,065;312,85;
873,359;293,17;
873,652;328,39;
873,946;276,08;
874,24;287,99;
874,534;314,92;
874,827;309,74;
875,121;333,57;
875,414;306,64;
875,708;303,53;
876,001;332,53;
876,295;311,82;
876,588;308,19;
876,881;326,32;
877,174;294,21;
877,467;326,32;
877,76;292,14;
878,053;305,6;
878,346;291,1;
878,639;291,1;
878,932;291,1;
