wavelength;intensity;divided by 50
562,878;679,14;13,5828
563,225;681,21;13,6242
563,572;688,98;13,7796
563,918;740,25;14,805
564,265;682,76;13,6552
564,612;701,41;14,0282
564,958;664,12;13,2824
565,305;691,05;13,821
565,651;690,53;13,8106
565,998;713,32;14,2664
566,344;665,67;13,3134
566,691;680,69;13,6138
567,037;690,53;13,8106
567,383;707,1;14,142
567,73;699,34;13,9868
568,076;673,96;13,4792
568,422;668,78;13,3756
568,768;676,55;13,531
569,114;666,19;13,3238
569,46;691,05;13,821
569,806;679,14;13,5828
570,152;703,48;14,0696
570,498;722,64;14,4528
570,844;654,8;13,096
571,19;751,12;15,0224
571,535;697,26;13,9452
571,881;734,55;14,691
572,227;1030,25;20,605
572,572;1915,27;38,3054
572,918;2818,41;56,3682
573,263;3674,43;73,4886
573,609;4388,04;87,7608
573,954;5038,99;100,7798
574,3;5877,4;117,548
574,645;7151,85;143,037
574,99;8602,89;172,0578
575,335;9727,16;194,5432
575,68;10692,45;213,849
576,026;11460,44;229,2088
576,371;11979,85;239,597
576,716;12551,56;251,0312
577,061;12895,94;257,9188
577,406;13076,16;261,5232
577,75;13189,05;263,781
578,095;13224,26;264,4852
578,44;13277,6;265,552
578,785;13255,85;265,117
579,13;13091,17;261,8234
579,474;13101,01;262,0202
579,819;12965,33;259,3066
580,163;12799,1;255,982
580,508;12663,94;253,2788
580,852;12228,94;244,5788
581,197;11382,76;227,6552
581,541;10186,5;203,73
581,885;9471,34;189,4268
582,23;8761,88;175,2376
582,574;8261,62;165,2324
582,918;7609,12;152,1824
583,262;6465,17;129,3034
583,606;5220,24;104,4048
583,95;4228,02;84,5604
584,294;3407,74;68,1548
584,638;2830,84;56,6168
584,982;2309,88;46,1976
585,326;1971,2;39,424
585,67;1630,96;32,6192
586,014;1374,11;27,4822
586,357;1143,14;22,8628
586,701;994;19,88
587,044;856,25;17,125
587,388;767,69;15,3538
587,732;695,19;13,9038
588,075;671,89;13,4378
588,418;643,41;12,8682
588,762;643,92;12,8784
589,105;625,8;12,516
589,448;608,71;12,1742
589,792;630,46;12,6092
590,135;605,09;12,1018
590,478;641,34;12,8268
590,821;601,98;12,0396
591,164;617,51;12,3502
591,507;600,42;12,0084
591,85;609,75;12,195
592,193;608,71;12,1742
592,536;598,87;11,9774
592,878;610,78;12,2156
593,221;619,07;12,3814
593,564;599,91;11,9982
593,907;615,96;12,3192
594,249;617;12,34
594,592;609,23;12,1846
594,934;620,1;12,402
595,277;591,1;11,822
595,619;606,64;12,1328
595,961;606,64;12,1328
596,304;599,39;11,9878
596,646;609,75;12,195
596,988;595,25;11,905
597,33;597,32;11,9464
597,672;577,64;11,5528
598,014;597,84;11,9568
598,357;579,71;11,5942
598,698;583,34;11,6668
599,04;585,92;11,7184
599,382;560,55;11,211
599,724;551,23;11,0246
600,066;574,53;11,4906
600,408;598,87;11,9774
600,749;586,96;11,7392
601,091;596,8;11,936
601,432;587,48;11,7496
601,774;580,75;11,615
602,116;562,1;11,242
602,457;582,82;11,6564
602,798;565,73;11,3146
603,14;569,87;11,3974
603,481;576,6;11,532
603,822;598,35;11,967
604,163;585,41;11,7082
604,505;580,75;11,615
604,846;577,64;11,5528
605,187;572,46;11,4492
605,528;609,23;12,1846
605,869;580,23;11,6046
606,21;576,6;11,532
606,55;582,82;11,6564
606,891;578,67;11,5734
607,232;563,14;11,2628
607,573;576,6;11,532
607,913;547,6;10,952
608,254;534,14;10,6828
608,594;591,62;11,8324
608,935;569,35;11,387
609,275;536,21;10,7242
609,616;599,91;11,9982
609,956;551,75;
610,297;552,78;
610,637;560,55;
610,977;531,03;
611,317;558,48;
611,657;562,1;
611,997;575,05;
612,337;549,67;
612,677;587,48;
613,017;576,6;
613,357;532,07;
613,697;546,05;
614,037;563,14;
614,377;554,85;
614,716;521,19;
615,056;524,82;
615,395;563,14;
615,735;512,39;
616,074;537,76;
616,414;547,09;
616,753;524,3;
617,093;541,39;
617,432;570,91;
617,771;552,78;
618,11;496,34;
618,449;495,3;
618,789;530;
619,128;562,62;
619,467;537,25;
619,805;542,42;
620,144;491,67;
620,483;523,26;
620,822;561,07;
621,161;538,28;
621,499;509,28;
621,838;537,25;
622,177;523,78;
622,515;542,42;
622,854;523,26;
623,192;542,94;
623,531;536,21;
623,869;552,26;
624,207;503,07;
624,545;499,44;
624,884;531,03;
625,222;538,8;
625,56;487,01;
625,898;491,16;
626,236;522,75;
626,574;522,23;
626,912;530;
627,25;497,37;
627,587;484,42;
627,925;522,23;
628,263;535,69;
628,6;526,89;
628,938;530,51;
629,276;523,78;
629,613;497,89;
629,951;497,37;
630,288;493,23;
630,625;519,12;
630,963;453,87;
631,3;495,82;
631,637;490,64;
631,974;470,96;
632,311;463,71;
632,648;485,46;
632,985;478,21;
633,322;482,35;
633,659;514,98;
633,996;491,67;
634,333;469,92;
634,67;457,5;
635,006;476,66;
635,343;499,96;
635,68;499,96;
636,016;490,12;
636,353;452,32;
636,689;473,03;
637,025;470,44;
637,362;471,48;
637,698;521,71;
638,034;491,67;
638,371;473,55;
638,707;485,98;
639,043;462,16;
639,379;463,71;
639,715;481,84;
640,051;485,46;
640,387;479,76;
640,723;459,57;
641,058;460,6;
641,394;463,71;
641,73;481,32;
642,065;485,98;
642,401;475,1;
642,736;449,21;
643,072;465,26;
643,407;479,76;
643,743;490,64;
644,078;458,01;
644,413;497,89;
644,749;444,03;
645,084;453,87;
645,419;478,21;
645,754;484,42;
646,089;503,59;
646,424;478,73;
646,759;475,62;
647,094;469,41;
647,429;447,66;
647,764;461,12;
648,098;458,01;
648,433;458,01;
648,768;430,57;
649,102;463,19;
649,437;462,67;
649,771;465,26;
650,106;446,1;
650,44;461,64;
650,774;464,23;
651,108;426,42;
651,443;463,71;
651,777;462,16;
652,111;452,83;
652,445;458,53;
652,779;443;
653,113;445,07;
653,447;449,21;
653,781;467,85;
654,115;459,05;
654,448;452,32;
654,782;450,25;
655,116;468,89;
655,449;440,41;
655,783;454,39;
656,116;478,73;
656,45;452,32;
656,783;435,75;
657,117;446,62;
657,45;440,92;
657,783;423,32;
658,116;405,19;
658,449;429,53;
658,783;440,41;
659,116;463,71;
659,449;437,3;
659,782;424,35;
660,114;429,01;
660,447;460,08;
660,78;406,23;
661,113;446,62;
661,445;419,69;
661,778;421,76;
662,111;395,87;
662,443;466,82;
662,776;430,05;
663,108;437,3;
663,44;441,96;
663,773;461,12;
664,105;467,33;
664,437;456,46;
664,769;458,01;
665,102;414;
665,434;435,75;
665,766;447,66;
666,098;464,23;
666,429;448,17;
666,761;445,58;
667,093;411,92;
667,425;406,75;
667,757;430,05;
668,088;425,39;
668,42;397,42;
668,751;436,26;
669,083;464,23;
669,414;443,51;
669,746;429,01;
670,077;420,21;
670,408;405,71;
670,739;390,17;
671,071;416,07;
671,402;400,01;
671,733;424,35;
672,064;419,69;
672,395;403,64;
672,726;403,64;
673,057;384,48;
673,387;401,57;
673,718;398,98;
674,049;435,75;
674,38;403,12;
674,71;401,05;
675,041;401,57;
675,371;414,51;
675,702;411,41;
676,032;421,25;
676,362;375,67;
676,693;409,85;
677,023;418,14;
677,353;399,5;
677,683;404,16;
678,013;392,25;
678,343;390,17;
678,673;394,83;
679,003;407,78;
679,333;422,8;
679,663;403,64;
679,993;392,25;
680,322;396,91;
680,652;411,41;
680,982;404,67;
681,311;409,33;
681,641;385,51;
681,97;391,21;
682,3;401,05;
682,629;387,58;
682,958;426,42;
683,287;408,3;
683,617;407,78;
683,946;403,12;
684,275;392,76;
684,604;391,73;
684,933;412,96;
685,262;392,25;
685,591;397,42;
685,919;374,12;
686,248;398,98;
686,577;390,17;
686,906;431,08;
687,234;416,07;
687,563;378,78;
687,891;388,1;
688,22;425,91;
688,548;418,66;
688,876;430,05;
689,205;385,51;
689,533;416,07;
689,861;423,83;
690,189;430,05;
690,517;441,44;
690,845;417,62;
691,173;415,55;
691,501;418,14;
691,829;414;
692,157;429,53;
692,485;450,25;
692,812;503,07;
693,14;508,25;
693,468;538,8;
693,795;571,42;
694,123;546,57;
694,45;531,03;
694,778;537,76;
695,105;561,07;
695,432;570,39;
695,759;528,44;
696,087;562,62;
696,414;554,85;
696,741;538,28;
697,068;551,23;
697,395;547,09;
697,722;539,84;
698,048;523,78;
698,375;546,05;
698,702;556,41;
699,029;531,03;
699,355;511,87;
699,682;545,01;
700,008;533,62;
700,335;559;
700,661;529,48;
700,988;477,69;
701,314;453,87;
701,64;451,28;
701,966;417,62;
702,293;406,23;
702,619;398,46;
702,945;387,58;
703,271;390,17;
703,597;375,16;
703,923;398,98;
704,248;398,46;
704,574;381,37;
704,9;406,75;
705,226;390,69;
705,551;381,37;
705,877;366,87;
706,202;420,73;
706,528;394,83;
706,853;448,69;
707,179;445,58;
707,504;367,91;
707,829;418,66;
708,154;406,23;
708,479;411,92;
708,804;401,57;
709,129;416,07;
709,454;407,26;
709,779;424,87;
710,104;404,16;
710,429;425,91;
710,754;402,6;
711,078;392,76;
711,403;398,46;
711,728;397,94;
712,052;372,05;
712,377;377,23;
712,701;376,19;
713,026;361,69;
713,35;363,25;
713,674;361,69;
713,998;345,64;
714,322;362,73;
714,647;322,33;
714,971;361,69;
715,295;363,25;
715,619;354,96;
715,942;353,92;
716,266;353,92;
716,59;378,26;
716,914;344,6;
717,237;372,05;
717,561;362,21;
717,885;321,3;
718,208;348,75;
718,532;363,76;
718,855;372,57;
719,178;399,5;
719,502;346,67;
719,825;357,55;
720,148;361,17;
720,471;380,33;
720,794;372,57;
721,117;344,6;
721,44;359,1;
721,763;348,23;
722,086;374,64;
722,409;332,17;
722,731;383,96;
723,054;351,33;
723,377;351,33;
723,699;364,8;
724,022;356;
724,344;396,91;
724,667;363,25;
724,989;374,12;
725,311;385;
725,634;373,6;
725,956;361,17;
726,278;400,53;
726,6;379,82;
726,922;391,21;
727,244;385,51;
727,566;389,66;
727,888;392,76;
728,21;427,46;
728,531;390,69;
728,853;411,41;
729,175;357,55;
729,496;379,82;
729,818;393,8;
730,139;380,33;
730,461;375,16;
730,782;389,14;
731,103;383,96;
731,425;387,07;
731,746;370,5;
732,067;365,83;
732,388;333,73;
732,709;337,87;
733,03;351,85;
733,351;354,44;
733,672;338,39;
733,993;323,89;
734,313;321,82;
734,634;376,19;
734,955;386,55;
735,275;382,92;
735,596;368,42;
735,916;377,75;
736,237;389,14;
736,557;426,42;
736,877;393,8;
737,198;405,19;
737,518;349,78;
737,838;383,96;
738,158;416,07;
738,478;412,96;
738,798;386,03;
739,118;414,51;
739,438;374,64;
739,758;400,53;
740,078;388,1;
740,397;405,71;
740,717;361,69;
741,036;398,98;
741,356;361,69;
741,675;397,94;
741,995;347,19;
742,314;363,76;
742,634;380,33;
742,953;374,64;
743,272;379,3;
743,591;348,75;
743,91;353,41;
744,229;345,64;
744,548;314,57;
744,867;339,42;
745,186;336,83;
745,505;334,25;
745,824;356,51;
746,142;343,57;
746,461;394,83;
746,78;405,19;
747,098;427,46;
747,417;446,1;
747,735;416,58;
748,053;454,91;
748,372;449,21;
748,69;473,55;
749,008;496,34;
749,326;506,69;
749,644;531,03;
749,962;490,64;
750,28;495,3;
750,598;494,78;
750,916;511,87;
751,234;517,05;
751,552;490,64;
751,869;506,69;
752,187;516,01;
752,504;520,16;
752,822;512,91;
753,139;464,23;
753,457;478,21;
753,774;501,51;
754,091;483,39;
754,409;492,71;
754,726;479,25;
755,043;424,35;
755,36;430,57;
755,677;385,51;
755,994;353,92;
756,311;338,91;
756,628;338,91;
756,944;378,26;
757,261;319,75;
757,578;339,94;
757,894;332,17;
758,211;328,55;
758,528;340,46;
758,844;324,92;
759,16;358,58;
759,477;394,32;
759,793;468,89;
760,109;526,37;
760,425;564,69;
760,741;559,51;
761,057;566,25;
761,373;574,01;
761,689;608,19;
762,005;601,46;
762,321;636,67;
762,637;598,87;
762,953;624,25;
763,268;651,69;
763,584;667,23;
763,899;646;
764,215;685,87;
764,53;643,92;
764,846;662,57;
765,161;627,35;
765,476;624,76;
765,791;647,03;
766,106;602,5;
766,421;612,34;
766,736;609,75;
767,051;590,07;
767,366;585,41;
767,681;563,66;
767,996;536,21;
768,311;464,75;
768,625;450,76;
768,94;504,62;
769,255;443;
769,569;479,76;
769,883;482,87;
770,198;470,96;
770,512;483,91;
770,826;449,21;
771,141;482,35;
771,455;481,32;
771,769;477,17;
772,083;501,51;
772,397;484,42;
772,711;475,62;
773,025;527,41;
773,339;488,57;
773,652;507,73;
773,966;508,76;
774,28;498,41;
774,593;489,09;
774,907;489,6;
775,22;473,03;
775,534;480,8;
775,847;424,87;
776,16;449,73;
776,474;466,3;
776,787;431,6;
777,1;395,35;
777,413;378,26;
777,726;334,76;
778,039;347,71;
778,352;321,3;
778,665;320,78;
778,977;322,85;
779,29;316,64;
779,603;310,94;
779,915;323,89;
780,228;313,53;
780,54;343,57;
780,853;307,83;
781,165;334,25;
781,477;310,42;
781,79;362,73;
782,102;343,05;
782,414;346,16;
782,726;317,16;
783,038;340,46;
783,35;334,76;
783,662;343,05;
783,974;346,16;
784,286;328,55;
784,597;316,12;
784,909;353,41;
785,221;335,8;
785,532;332,17;
785,844;322,85;
786,155;334,25;
786,467;323,37;
786,778;318,19;
787,089;318,71;
787,4;317,16;
787,712;311,98;
788,023;302,14;
788,334;309,39;
788,645;306,28;
788,956;311,46;
789,266;332,69;
789,577;334,76;
789,888;329,58;
790,199;309,39;
790,509;338,91;
790,82;342,01;
791,13;352,89;
791,441;346,16;
791,751;365,32;
792,061;375,67;
792,372;339,42;
792,682;364,28;
792,992;368,94;
793,302;346,67;
793,612;326,48;
793,922;365,32;
794,232;395,35;
794,542;383,96;
794,852;388,1;
795,162;358,58;
795,471;379,3;
795,781;383,96;
796,09;379,3;
796,4;416,07;
796,709;393,28;
797,019;379,82;
797,328;366,87;
797,637;377,23;
797,947;422,28;
798,256;414,51;
798,565;393,28;
798,874;422,8;
799,183;387,07;
799,492;415,03;
799,801;389,66;
800,109;406,75;
800,418;382,41;
800,727;393,28;
801,036;380,33;
801,344;398,46;
801,653;368,42;
801,961;418,14;
802,269;403,64;
802,578;403,64;
802,886;415,55;
803,194;415,03;
803,502;376,71;
803,811;350,82;
804,119;393,8;
804,427;392,25;
804,734;396,39;
805,042;381,89;
805,35;350,82;
805,658;343,57;
805,966;323,37;
806,273;314,57;
806,581;347,19;
806,888;351,33;
807,196;400,01;
807,503;381,89;
807,81;409,33;
808,118;411,92;
808,425;425,39;
808,732;410,89;
809,039;432,12;
809,346;412,44;
809,653;404,16;
809,96;436,26;
810,267;458,53;
810,574;467,33;
810,88;456,98;
811,187;466,82;
811,494;452,83;
811,8;449,21;
812,107;408,82;
812,413;478,21;
812,719;465,26;
813,026;452,83;
813,332;460,08;
813,638;433,16;
813,944;413,48;
814,25;430,57;
814,556;454,91;
814,862;431,6;
815,168;408,82;
815,474;436,78;
815,78;411,92;
816,086;381,37;
816,391;360,14;
816,697;332,69;
817,002;347,71;
817,308;314,57;
817,613;345,12;
817,919;349,78;
818,224;340,46;
818,529;326,48;
818,834;315,08;
819,139;318,71;
819,444;315,6;
819,749;327;
820,054;311,98;
820,359;345,12;
820,664;340,46;
820,969;319,23;
821,274;321,82;
821,578;310,42;
821,883;319,75;
822,187;311,98;
822,492;327,51;
822,796;362,21;
823,1;365,83;
823,405;335,28;
823,709;369,98;
824,013;328,55;
824,317;403,12;
824,621;372,05;
824,925;373,6;
825,229;402,08;
825,533;394,83;
825,837;387,07;
826,14;435,23;
826,444;399,5;
826,748;404,67;
827,051;398,98;
827,355;423,83;
827,658;383,96;
827,961;391,73;
828,265;410,89;
828,568;386,55;
828,871;420,21;
829,174;411,41;
829,477;390,69;
829,78;392,25;
830,083;360,14;
830,386;383,96;
830,689;395,35;
830,992;329,58;
831,294;338,91;
831,597;331,66;
831,9;334,76;
832,202;318,71;
832,505;319,75;
832,807;334,25;
833,109;334,25;
833,412;346,16;
833,714;303,69;
834,016;327;
834,318;327,51;
834,62;311,46;
834,922;305,76;
835,224;335,28;
835,526;300,58;
835,828;301,1;
836,129;322,85;
836,431;332,69;
836,733;341,5;
837,034;351,85;
837,336;322,85;
837,637;349,78;
837,938;337,87;
838,24;323,37;
838,541;333,73;
838,842;366,87;
839,143;358,07;
839,444;329,58;
839,745;368,42;
840,046;407,78;
840,347;378,26;
840,648;397,94;
840,949;356;
841,249;362,21;
841,55;366,35;
841,85;374,12;
842,151;387,58;
842,451;385;
842,752;393,8;
843,052;375,67;
843,352;378,26;
843,653;374,12;
843,953;361,69;
844,253;375,67;
844,553;376,19;
844,853;384,48;
845,153;329,07;
845,452;389,66;
845,752;394,83;
846,052;337,35;
846,352;364,28;
846,651;335,8;
846,951;348,23;
847,25;314,05;
847,549;338,39;
847,849;332,17;
848,148;333,21;
848,447;334,76;
848,746;306,28;
849,045;397,94;
849,345;339,94;
849,643;304,21;
849,942;470,44;
850,241;342,53;
850,54;299,03;
850,839;345,12;
851,137;347,71;
851,436;344,08;
851,734;328,55;
852,033;338,91;
852,331;357,55;
852,63;346,16;
852,928;331,14;
853,226;300,07;
853,524;323,89;
853,822;332,69;
854,12;335,8;
854,418;333,21;
854,716;337,35;
855,014;327;
855,312;347,71;
855,61;332,69;
855,907;336,83;
856,205;313,53;
856,502;322,85;
856,8;325,96;
857,097;325,44;
857,395;324,41;
857,692;314,57;
857,989;324,92;
858,286;334,25;
858,583;323,37;
858,88;295,41;
859,177;328,03;
859,474;299,55;
859,771;319,23;
860,068;313,53;
860,365;308,87;
860,661;304,73;
860,958;301,1;
861,255;335,28;
861,551;310,94;
861,847;309,39;
862,144;320,78;
862,44;312,5;
862,736;313,53;
863,032;300,07;
863,329;312,5;
863,625;315,08;
863,921;291,78;
864,216;338,91;
864,512;307,83;
864,808;307,83;
865,104;303,69;
865,399;341,5;
865,695;313,53;
865,991;309,91;
866,286;309,91;
866,581;310,94;
866,877;277,8;
867,172;317,16;
867,467;307,83;
867,762;317,67;
868,058;316,12;
868,353;312,5;
868,648;315,08;
868,942;340,98;
869,237;305,76;
869,532;340,98;
869,827;334,25;
870,121;301,1;
870,416;288,67;
870,711;317,16;
871,005;313,01;
871,299;322,33;
871,594;332,69;
871,888;334,25;
872,182;319,23;
872,476;345,64;
872,771;303,17;
873,065;315,08;
873,359;314,57;
873,652;354,44;
873,946;331,66;
874,24;309,91;
874,534;325,96;
874,827;359,1;
875,121;325,96;
875,414;328,55;
875,708;327,51;
876,001;332,17;
876,295;320,78;
876,588;307,83;
876,881;334,25;
877,174;300,58;
877,467;322,33;
877,76;302,14;
878,053;327;
878,346;325,96;
878,639;325,96;
878,932;325,96;
