wavelength;intensity;divided by 50
611,997;432,93;
612,337;460,89;
612,677;472,29;
613,017;428,27;
613,357;432,41;
613,697;455,72;
614,037;452,09;
614,377;423,61;
614,716;413,25;
615,056;419,47;
615,395;447,95;
615,735;449,5;
616,074;420,5;
616,414;417,91;
616,753;434,48;
617,093;437,07;
617,432;435;
617,771;410,66;
618,11;410,66;
618,449;441,22;
618,789;448,47;
619,128;439,14;
619,467;441,22;
619,805;410,66;
620,144;425,16;
620,483;429,3;
620,822;430,34;
621,161;422,05;
621,499;441,22;
621,838;419,98;
622,177;412,73;
622,515;429,3;
622,854;424,13;
623,192;420,5;
623,531;470,22;
623,869;418,43;
624,207;451,05;
624,545;398,23;
624,884;416,36;
625,222;399,79;
625,56;390,47;
625,898;387,36;
626,236;417,91;
626,574;439,14;
626,912;403,41;
627,25;408,59;
627,587;411,7;
627,925;412,73;
628,263;398,23;
628,6;400,82;
628,938;438,63;
629,276;404,45;
629,613;414,8;
629,951;389,95;
630,288;411,18;
630,625;444,32;
630,963;374,41;
631,3;377,52;
631,637;369,23;
631,974;368,72;
632,311;379,07;
632,648;383,22;
632,985;402,38;
633,322;422,05;
633,659;429,82;
633,996;392,02;
634,333;407,04;
634,67;394,61;
635,006;403,93;
635,343;395,64;
635,68;401,86;
636,016;387,36;
636,353;388,91;
636,689;411,18;
637,025;386,84;
637,362;408,59;
637,698;415,32;
638,034;386,84;
638,371;384,77;
638,707;417,91;
639,043;387,88;
639,379;399,27;
639,715;385,29;
640,051;398,23;
640,387;386,32;
640,723;416,88;
641,058;423,61;
641,394;395,13;
641,73;369,23;
642,065;402,89;
642,401;372,86;
642,736;381,14;
643,072;392,02;
643,407;394,09;
643,743;415,84;
644,078;386,32;
644,413;357,84;
644,749;357,84;
645,084;372,86;
645,419;423,09;
645,754;388,91;
646,089;403,41;
646,424;388,39;
646,759;396,16;
647,094;396,68;
647,429;383,22;
647,764;404,45;
648,098;392,54;
648,433;389,95;
648,768;386,84;
649,102;372,86;
649,437;387,88;
649,771;402,89;
650,106;399,79;
650,44;382,18;
650,774;389,95;
651,108;392,02;
651,443;367,68;
651,777;386,32;
652,111;408,59;
652,445;372,34;
652,779;377;
653,113;381,66;
653,447;380,11;
653,781;385,29;
654,115;381,66;
654,448;379,07;
654,782;397,2;
655,116;396,68;
655,449;380,11;
655,783;370,79;
656,116;386,32;
656,45;423,61;
656,783;390,98;
657,117;388,39;
657,45;393,05;
657,783;389,43;
658,116;380,63;
658,449;367,68;
658,783;366,64;
659,116;395,64;
659,449;387,88;
659,782;384,25;
660,114;373,89;
660,447;362,5;
660,78;386,32;
661,113;385,8;
661,445;400,82;
661,778;362,5;
662,111;332,47;
662,443;372,34;
662,776;356,29;
663,108;390,98;
663,44;356,8;
663,773;361,98;
664,105;376,48;
664,437;384,77;
664,769;384,77;
665,102;361,47;
665,434;365,61;
665,766;360,43;
666,098;390,47;
666,429;363,02;
666,761;366,13;
667,093;395,13;
667,425;359,39;
667,757;381,66;
668,088;363,02;
668,42;398,23;
668,751;373,38;
669,083;392,54;
669,414;381,14;
669,746;357,32;
670,077;361,98;
670,408;359,91;
670,739;361,47;
671,071;374,93;
671,402;342,82;
671,733;369,23;
672,064;365,61;
672,395;354,22;
672,726;350,59;
673,057;349,04;
673,387;388,91;
673,718;370,79;
674,049;355,25;
674,38;373,89;
674,71;341,27;
675,041;376,48;
675,371;375,97;
675,702;351,11;
676,032;353,18;
676,362;378,04;
676,693;363,02;
677,023;345,93;
677,353;392,54;
677,683;354,73;
678,013;372,34;
678,343;381,14;
678,673;375,45;
679,003;342,3;
679,333;365,61;
679,663;374,41;
679,993;390,47;
680,322;361,47;
680,652;346,97;
680,982;370,27;
681,311;329,36;
681,641;329,36;
681,97;348,52;
682,3;380,11;
682,629;346,97;
682,958;340,23;
683,287;354,73;
683,617;359,91;
683,946;351,11;
684,275;357,32;
684,604;376,48;
684,933;325,22;
685,262;375,45;
685,591;329,88;
685,919;346,45;
686,248;366,64;
686,577;368,2;
686,906;364,57;
687,234;364,57;
687,563;349,55;
687,891;360,43;
688,22;366,13;
688,548;355,25;
688,876;395,64;
689,205;344,89;
689,533;373,38;
689,861;369,75;
690,189;374,93;
690,517;394,09;
690,845;401,34;
691,173;380,63;
691,501;361,98;
691,829;361,98;
692,157;358,88;
692,485;386,32;
692,812;387,36;
693,14;457,27;
693,468;438,63;
693,795;444,32;
694,123;429,3;
694,45;441,73;
694,778;454,16;
695,105;478,5;
695,432;470,73;
695,759;449,5;
696,087;477,47;
696,414;450,54;
696,741;467,11;
697,068;450,02;
697,395;464,52;
697,722;487,3;
698,048;453,64;
698,375;436,55;
698,702;446,91;
699,029;453,13;
699,355;477,47;
699,682;447,43;
700,008;447,95;
700,335;430,86;
700,661;441,73;
700,988;452,61;
701,314;388,39;
701,64;358,36;
701,966;393,05;
702,293;374,41;
702,619;326,77;
702,945;370,27;
703,271;374,41;
703,597;363,02;
703,923;334,54;
704,248;325,73;
704,574;374,41;
704,9;365,09;
705,226;372,34;
705,551;364,05;
705,877;373,89;
706,202;392,54;
706,528;343,86;
706,853;361,98;
707,179;386,84;
707,504;367,68;
707,829;365,09;
708,154;374,41;
708,479;364,57;
708,804;339,2;
709,129;357,84;
709,454;363,54;
709,779;358,36;
710,104;360,43;
710,429;356,8;
710,754;361,47;
711,078;375,97;
711,403;358,36;
711,728;370,27;
712,052;336,09;
712,377;336,61;
712,701;346,45;
713,026;329,36;
713,35;390,98;
713,674;372,34;
713,998;306,05;
714,322;326,25;
714,647;360,95;
714,971;341,27;
715,295;342,3;
715,619;354,73;
715,942;340,23;
716,266;345,93;
716,59;368,2;
716,914;377;
717,237;315,89;
717,561;322,63;
717,885;308,64;
718,208;326,77;
718,532;363,54;
718,855;355,77;
719,178;336,61;
719,502;343,34;
719,825;321,07;
720,148;307,61;
720,471;327,29;
720,794;372,86;
721,117;354,73;
721,44;333,5;
721,763;320,55;
722,086;334,02;
722,409;329,88;
722,731;341,27;
723,054;330,39;
723,377;313,82;
723,699;342,82;
724,022;336,61;
724,344;349,04;
724,667;341,79;
724,989;356,29;
725,311;353,7;
725,634;341,27;
725,956;364,57;
726,278;354,22;
726,6;332,98;
726,922;389,43;
727,244;344,89;
727,566;326,77;
727,888;345,93;
728,21;364,57;
728,531;353,18;
728,853;362,5;
729,175;355,77;
729,496;361,98;
729,818;356,29;
730,139;341,79;
730,461;348;
730,782;331,95;
731,103;358,36;
731,425;342,82;
731,746;337,64;
732,067;330,91;
732,388;349,04;
732,709;350,59;
733,03;353,7;
733,351;302,43;
733,672;327,29;
733,993;324,18;
734,313;326,25;
734,634;320,55;
734,955;345,41;
735,275;329,88;
735,596;339,72;
735,916;379,07;
736,237;360,95;
736,557;366,13;
736,877;328,32;
737,198;331,43;
737,518;387,88;
737,838;348;
738,158;363,02;
738,478;374,93;
738,798;326,77;
739,118;400,3;
739,438;381,14;
739,758;348,52;
740,078;338,68;
740,397;370,27;
740,717;360,43;
741,036;367,68;
741,356;341,79;
741,675;349,04;
741,995;349,55;
742,314;361,47;
742,634;352,66;
742,953;363,54;
743,272;340,75;
743,591;340,23;
743,91;370,79;
744,229;341,27;
744,548;340,23;
744,867;328,32;
745,186;327,8;
745,505;321,07;
745,824;329,88;
746,142;320,04;
746,461;353,7;
746,78;354,73;
747,098;408,59;
747,417;358,88;
747,735;409,11;
748,053;423,61;
748,372;418,95;
748,69;442,25;
749,008;460,89;
749,326;436,04;
749,644;430,86;
749,962;479,02;
750,28;455,2;
750,598;462,97;
750,916;445,36;
751,234;455,72;
751,552;450,54;
751,869;491,45;
752,187;469,7;
752,504;429,3;
752,822;409,11;
753,139;462,45;
753,457;427,23;
753,774;425,68;
754,091;438,11;
754,409;443,29;
754,726;420,5;
755,043;440,7;
755,36;346,45;
755,677;377,52;
755,994;357,32;
756,311;349,55;
756,628;331,43;
756,944;329,88;
757,261;334,54;
757,578;351,11;
757,894;340,75;
758,211;357,84;
758,528;337,64;
758,844;338,68;
759,16;366,64;
759,477;367,16;
759,793;396,68;
760,109;415,84;
760,425;431,89;
760,741;453,13;
761,057;485,75;
761,373;469,7;
761,689;484,72;
762,005;491,97;
762,321;488,34;
762,637;477,98;
762,953;526,66;
763,268;496,11;
763,584;517,86;
763,899;489,89;
764,215;512,68;
764,53;508,02;
764,846;499,22;
765,161;504,39;
765,476;518,38;
765,791;494,55;
766,106;496,63;
766,421;497,14;
766,736;498,7;
767,051;527,18;
767,366;458,3;
767,681;462,45;
767,996;427,75;
768,311;399,27;
768,625;386,84;
768,94;404,45;
769,255;410,14;
769,569;376,48;
769,883;382,18;
770,198;418,43;
770,512;400,82;
770,826;410,14;
771,141;437,59;
771,455;412,73;
771,769;424,13;
772,083;448,98;
772,397;425,68;
772,711;412,73;
773,025;431,89;
773,339;422,57;
773,652;425,68;
773,966;429,3;
774,28;400,82;
774,593;389,95;
774,907;381,66;
775,22;418,43;
775,534;413,77;
775,847;394,61;
776,16;428,27;
776,474;426,2;
776,787;397,2;
777,1;342,3;
777,413;378,55;
777,726;335,57;
778,039;324,18;
778,352;301,39;
778,665;313,3;
778,977;313,82;
779,29;331,95;
779,603;275,5;
779,915;345,93;
780,228;313,82;
780,54;323,14;
780,853;330,91;
781,165;347,48;
781,477;327,8;
781,79;353,7;
782,102;337,13;
782,414;354,22;
782,726;352,14;
783,038;315,38;
783,35;315,89;
783,662;316,93;
783,974;340,75;
784,286;323,14;
784,597;326,77;
784,909;325,73;
785,221;310,72;
785,532;335,05;
785,844;308,64;
786,155;314,86;
786,467;294,14;
786,778;333,5;
787,089;311,23;
787,4;324,18;
787,712;322,11;
788,023;328,32;
788,334;356,8;
788,645;294,14;
788,956;330,91;
789,266;317,97;
789,577;315,38;
789,888;342,3;
790,199;321,59;
790,509;356,8;
790,82;357,84;
791,13;326,77;
791,441;325,73;
791,751;357,32;
792,061;329,36;
792,372;336,61;
792,682;305,02;
792,992;327,29;
793,302;345,93;
793,612;330,39;
793,922;358,88;
794,232;342,82;
794,542;344,38;
794,852;352,66;
795,162;357,32;
795,471;346,97;
795,781;339,2;
796,09;364,05;
796,4;363,54;
796,709;336,09;
797,019;360,43;
797,328;344,38;
797,637;388,91;
797,947;381,14;
798,256;378,55;
798,565;378,55;
798,874;394,61;
799,183;334,54;
799,492;355,25;
799,801;379,07;
800,109;400,3;
800,418;358,36;
800,727;349,04;
801,036;379,59;
801,344;361,98;
801,653;374,93;
801,961;379,59;
802,269;373,89;
802,578;343,34;
802,886;397,72;
803,194;372,34;
803,502;350,07;
803,811;340,75;
804,119;378,04;
804,427;353,18;
804,734;348;
805,042;334,02;
805,35;338,16;
805,658;347,48;
805,966;319,52;
806,273;339,2;
806,581;325,22;
806,888;338,16;
807,196;370,27;
807,503;342,3;
807,81;361,98;
808,118;406,52;
808,425;396,68;
808,732;363,54;
809,039;381,14;
809,346;379,59;
809,653;402,89;
809,96;366,13;
810,267;390,47;
810,574;386,32;
810,88;412,73;
811,187;389,43;
811,494;392,02;
811,8;380,63;
812,107;396,16;
812,413;401,86;
812,719;400,82;
813,026;400,82;
813,332;431,89;
813,638;407,04;
813,944;388,39;
814,25;350,59;
814,556;362,5;
814,862;398,75;
815,168;364,57;
815,474;382,7;
815,78;363,54;
816,086;344,89;
816,391;332,98;
816,697;302,95;
817,002;347,48;
817,308;318,48;
817,613;340,23;
817,919;317,45;
818,224;361,47;
818,529;326,77;
818,834;292,59;
819,139;312,27;
819,444;332,47;
819,749;314,86;
820,054;295,7;
820,359;314,34;
820,664;328,84;
820,969;308,13;
821,274;345,93;
821,578;293,63;
821,883;328,84;
822,187;328,32;
822,492;343,34;
822,796;338,68;
823,1;350,07;
823,405;367,16;
823,709;318,48;
824,013;382,18;
824,317;336,61;
824,621;353,18;
824,925;380,11;
825,229;397,72;
825,533;367,16;
825,837;344,89;
826,14;357,84;
826,444;335,57;
826,748;372,86;
827,051;358,88;
827,355;373,38;
827,658;373,89;
827,961;389,43;
828,265;356,8;
828,568;353,18;
828,871;348,52;
829,174;316,41;
829,477;368,2;
829,78;343,86;
830,083;344,89;
830,386;338,68;
830,689;355,25;
830,992;322,63;
831,294;335,57;
831,597;340,23;
831,9;319,52;
832,202;349,55;
832,505;317,97;
832,807;278,61;
833,109;296,73;
833,412;302,95;
833,714;323,14;
834,016;310,2;
834,318;293,63;
834,62;327,29;
834,922;328,84;
835,224;298,29;
835,526;290;
835,828;324,7;
836,129;324,7;
836,431;324,7;
836,733;319,52;
837,034;321,07;
837,336;287,41;
837,637;334,02;
837,938;333,5;
838,24;337,64;
838,541;332,98;
838,842;349,04;
839,143;345,93;
839,444;335,05;
839,745;346,45;
840,046;340,75;
840,347;322,11;
840,648;365,09;
840,949;346,97;
841,249;348,52;
841,55;345,41;
841,85;395,64;
842,151;377,52;
842,451;343,34;
842,752;380,11;
843,052;364,05;
843,352;369,23;
843,653;371,3;
843,953;368,2;
844,253;366,64;
844,553;374,93;
844,853;345,41;
845,153;348,52;
845,452;353,18;
845,752;368,2;
846,052;333,5;
846,352;302,43;
846,651;325,22;
846,951;329,36;
847,25;319;
847,549;337,64;
847,849;317,97;
848,148;317,97;
848,447;352,66;
848,746;323,14;
849,045;339,72;
849,345;312,27;
849,643;306,57;
849,942;414,29;
850,241;340,23;
850,54;311,23;
850,839;336,61;
851,137;299,84;
851,436;309,16;
851,734;327,29;
852,033;317,45;
852,331;324,7;
852,63;331,43;
852,928;312,27;
853,226;312,79;
853,524;306,05;
853,822;312,79;
854,12;324,7;
854,418;343,34;
854,716;316,41;
855,014;333,5;
855,312;324,18;
855,61;325,22;
855,907;312,27;
856,205;330,91;
856,502;300,36;
856,8;326,25;
857,097;330,91;
857,395;325,73;
857,692;330,39;
857,989;300,36;
858,286;325,73;
858,583;306,57;
858,88;320,04;
859,177;323,14;
859,474;308,13;
859,771;315,38;
860,068;303,47;
860,365;283,79;
860,661;324,7;
860,958;338,68;
861,255;333,5;
861,551;322,63;
861,847;309,68;
862,144;314,86;
862,44;299,84;
862,736;356,29;
863,032;298,29;
863,329;319,52;
863,625;295,18;
863,921;306,57;
864,216;336,09;
864,512;300,88;
864,808;316,93;
865,104;299,84;
865,399;341,79;
865,695;288,97;
865,991;307,09;
866,286;300,88;
866,581;324,18;
866,877;315,89;
867,172;325,22;
867,467;296,73;
867,762;271,36;
868,058;307,61;
868,353;310,72;
868,648;293,11;
868,942;316,93;
869,237;323,14;
869,532;330,39;
869,827;272,91;
870,121;332,98;
870,416;338,68;
870,711;316,41;
871,005;320,04;
871,299;307,61;
871,594;291,04;
871,888;315,38;
872,182;321,07;
872,476;305,54;
872,771;344,38;
873,065;337,13;
873,359;315,38;
873,652;354,73;
873,946;319,52;
874,24;269,29;
874,534;315,38;
874,827;334,02;
875,121;351,11;
875,414;314,86;
875,708;299,84;
876,001;328,84;
876,295;317,97;
876,588;314,86;
876,881;335,57;
877,174;302,95;
877,467;329,36;
877,76;335,05;
878,053;336,61;
878,346;325,73;
878,639;325,73;
878,932;325,73;
