wavelength;intensity;divided by 50
562,184;611,2;12,224
562,531;626,22;12,5244
562,878;617,93;12,3586
563,225;609,13;12,1826
563,572;592,56;11,8512
563,918;592,56;11,8512
564,265;633,99;12,6798
564,612;612,24;12,2448
564,958;622,08;12,4416
565,305;580,13;11,6026
565,651;588,93;11,7786
565,998;603,43;12,0686
566,344;613,79;12,2758
566,691;609,65;
567,037;596,18;
567,383;604,99;
567,73;592,56;
568,076;592,04;
568,422;594,11;
568,768;618,45;
569,114;631,4;
569,46;625,18;
569,806;636,06;
570,152;627,26;
570,498;624,15;
570,844;611,72;
571,19;607,58;
571,535;653,15;
571,881;660,4;
572,227;875,31;
572,572;1551,63;
572,918;2250,22;
573,263;2824,53;
573,609;3372,94;
573,954;3872,16;
574,3;4537,61;
574,645;5555,72;
574,99;6534,99;
575,335;7292,1;
575,68;8188,51;
576,026;8644,22;
576,371;9054,37;
576,716;9489,37;
577,061;9759,69;
577,406;9948,19;
577,75;10012,92;
578,095;9977,19;
578,44;10026,39;
578,785;10017,59;
579,13;9894,85;
579,474;9905,73;
579,819;9763,83;
580,163;9746,75;
580,508;9589,32;
580,852;9269,8;
581,197;8505,44;
581,541;7730,72;
581,885;7210,27;
582,23;6730,22;
582,574;6321,63;
582,918;5837,43;
583,262;5021,8;
583,606;4001,62;
583,95;3283,35;
584,294;2720,96;
584,638;2232,62;
584,982;1846,3;
585,326;1599,79;
585,67;1374,01;
586,014;1139,42;
586,357;944,19;
586,701;827,15;
587,044;733,94;
587,388;647,45;
587,732;581,68;
588,075;550,61;
588,418;597,74;
588,762;543,88;
589,105;569,77;
589,448;569,26;
589,792;593,08;
590,135;576,51;
590,478;559,42;
590,821;553,2;
591,164;570,81;
591,507;549,06;
591,85;552,68;
592,193;572,36;
592,536;566,15;
592,878;546,47;
593,221;553,72;
593,564;542,85;
593,907;529,38;
594,249;554,76;
594,592;548,02;
594,934;546,99;
595,277;548,02;
595,619;542,85;
595,961;536,63;
596,304;547,51;
596,646;555,79;
596,988;504,52;
597,33;519,02;
597,672;594,11;
598,014;555,27;
598,357;533,52;
598,698;554,24;
599,04;535,08;
599,382;579,61;
599,724;579,1;
600,066;511,77;
600,408;530,93;
600,749;546,47;
601,091;527,31;
601,432;510,22;
601,774;556,31;
602,116;520,58;
602,457;557,86;
602,798;552,17;
603,14;506,08;
603,481;505,04;
603,822;502,45;
604,163;540,26;
604,505;520,06;
604,846;540,77;
605,187;526,27;
605,528;516,95;
605,869;535,08;
606,21;524,2;
606,55;513,33;
606,891;562,52;
607,232;553,72;
607,573;535,6;
607,913;494,68;
608,254;536,11;
608,594;493,13;
608,935;546,47;
609,275;514,36;
609,616;538,7;
609,956;511,77;
610,297;531,45;
610,637;498,31;
610,977;510,22;
611,317;475,52;
611,657;527,83;
611,997;510,74;
612,337;491,58;
612,677;495,2;
613,017;504,52;
613,357;504,01;
613,697;525,76;
614,037;517,47;
614,377;488,99;
614,716;498,83;
615,056;509,7;
615,395;505,04;
615,735;478,63;
616,074;496,24;
616,414;505,04;
616,753;517,47;
617,093;492,1;
617,432;467,24;
617,771;468,27;
618,11;524,72;
618,449;491,58;
618,789;495,72;
619,128;509,18;
619,467;501,93;
619,805;488,99;
620,144;482,26;
620,483;490,02;
620,822;486,92;
621,161;485,36;
621,499;461,54;
621,838;492,61;
622,177;466,2;
622,515;470,35;
622,854;457,4;
623,192;482,77;
623,531;449,11;
623,869;466,2;
624,207;486,92;
624,545;480,18;
624,884;464,65;
625,222;480,18;
625,56;475,52;
625,898;506,6;
626,236;470,86;
626,574;454,81;
626,912;440,31;
627,25;493,13;
627,587;448,08;
627,925;462,06;
628,263;451,7;
628,6;455,33;
628,938;489,51;
629,276;452,74;
629,613;450,67;
629,951;492,1;
630,288;476,56;
630,625;437,72;
630,963;444,45;
631,3;464,65;
631,637;454,29;
631,974;442,38;
632,311;485,36;
632,648;514,88;
632,985;464,65;
633,322;466,2;
633,659;415,45;
633,996;452,74;
634,333;480,18;
634,67;436,17;
635,006;467,76;
635,343;441,34;
635,68;461,54;
636,016;466,72;
636,353;478,11;
636,689;436,17;
637,025;456,88;
637,362;408,2;
637,698;429,43;
638,034;470,35;
638,371;462,58;
638,707;439,27;
639,043;453,77;
639,379;443,93;
639,715;436,68;
640,051;471,9;
640,387;476,04;
640,723;452,74;
641,058;476,56;
641,394;471,38;
641,73;463,61;
642,065;428,92;
642,401;430,99;
642,736;418,56;
643,072;488,99;
643,407;435,13;
643,743;458,95;
644,078;449,11;
644,413;426,33;
644,749;458,43;
645,084;427,88;
645,419;430,47;
645,754;459,47;
646,089;422,18;
646,424;427,36;
646,759;425,81;
647,094;432,54;
647,429;438,76;
647,764;437,2;
648,098;445,49;
648,433;446,52;
648,768;420,63;
649,102;407,68;
649,437;418,04;
649,771;465,17;
650,106;421,67;
650,44;436,68;
650,774;416,49;
651,108;417,52;
651,443;426,33;
651,777;429,95;
652,111;439,79;
652,445;437,2;
652,779;435,65;
653,113;404,06;
653,447;417,52;
653,781;451,18;
654,115;450,67;
654,448;435,13;
654,782;405,09;
655,116;409,76;
655,449;432,02;
655,783;442,9;
656,116;396,29;
656,45;407,68;
656,783;406,65;
657,117;426,33;
657,45;423,22;
657,783;392,15;
658,116;393,7;
658,449;412,34;
658,783;387,49;
659,116;413,38;
659,449;410,79;
659,782;405,09;
660,114;412,34;
660,447;396,81;
660,78;395,26;
661,113;383,34;
661,445;453,77;
661,778;407,17;
662,111;405,61;
662,443;384,38;
662,776;424,26;
663,108;393,7;
663,44;419,59;
663,773;395,77;
664,105;398,88;
664,437;413,9;
664,769;399,4;
665,102;380,76;
665,434;413,38;
665,766;369,36;
666,098;414,93;
666,429;408,72;
666,761;408,2;
667,093;425,81;
667,425;432,54;
667,757;447,04;
668,088;401,47;
668,42;422,18;
668,751;450,15;
669,083;444,45;
669,414;382,83;
669,746;413,9;
670,077;374,54;
670,408;386,97;
670,739;411,31;
671,071;393,18;
671,402;396,29;
671,733;382,83;
672,064;430,99;
672,395;411,83;
672,726;367,81;
673,057;389,56;
673,387;408,2;
673,718;424,26;
674,049;360,04;
674,38;389,04;
674,71;386,45;
675,041;408,72;
675,371;392,67;
675,702;405,61;
676,032;368,33;
676,362;380,76;
676,693;378,17;
677,023;381,79;
677,353;411,83;
677,683;396,81;
678,013;389,04;
678,343;385,42;
678,673;398,88;
679,003;369,88;
679,333;362,11;
679,663;392,15;
679,993;407,68;
680,322;363,67;
680,652;372,99;
680,982;361,59;
681,311;390,59;
681,641;374,02;
681,97;384,9;
682,3;375,06;
682,629;381,27;
682,958;405,61;
683,287;400,43;
683,617;346,06;
683,946;383,86;
684,275;382,83;
684,604;359,52;
684,933;356,42;
685,262;362,11;
685,591;365,22;
685,919;372,47;
686,248;363,15;
686,577;387,49;
686,906;387,49;
687,234;408,72;
687,563;401,99;
687,891;397,84;
688,22;394,74;
688,548;404,06;
688,876;384,9;
689,205;366,26;
689,533;390,59;
689,861;356,42;
690,189;401,47;
690,517;390,08;
690,845;386,45;
691,173;390,59;
691,501;379,72;
691,829;403,54;
692,157;397,33;
692,485;454,29;
692,812;461,54;
693,14;460,51;
693,468;483,29;
693,795;506,08;
694,123;535,6;
694,45;526,27;
694,778;546,99;
695,105;516,43;
695,432;538,7;
695,759;526,27;
696,087;504,01;
696,414;534,04;
696,741;527,83;
697,068;495,2;
697,395;539,74;
697,722;526,79;
698,048;516,43;
698,375;529,38;
698,702;509,7;
699,029;499,35;
699,355;508,67;
699,682;541,81;
700,008;516,95;
700,335;487,43;
700,661;543,36;
700,988;488,47;
701,314;428,92;
701,64;438,76;
701,966;388,01;
702,293;404,58;
702,619;359,52;
702,945;372,99;
703,271;362,63;
703,597;399,92;
703,923;377,65;
704,248;367,81;
704,574;350,2;
704,9;364,18;
705,226;399,4;
705,551;392,15;
705,877;391,63;
706,202;400,95;
706,528;365,22;
706,853;385,93;
707,179;389,04;
707,504;382,83;
707,829;373,51;
708,154;396,29;
708,479;386,45;
708,804;379,72;
709,129;383,86;
709,454;392,67;
709,779;362,11;
710,104;384,38;
710,429;374,54;
710,754;385,42;
711,078;387,49;
711,403;374,54;
711,728;380,76;
712,052;355,9;
712,377;356,93;
712,701;349,17;
713,026;337,77;
713,35;376,09;
713,674;349,17;
713,998;334,67;
714,322;345,54;
714,647;319,65;
714,971;359,52;
715,295;388,52;
715,619;360,04;
715,942;335,7;
716,266;315,51;
716,59;343,99;
716,914;350,2;
717,237;368,84;
717,561;352,27;
717,885;359,52;
718,208;339,84;
718,532;345,02;
718,855;338,29;
719,178;343,47;
719,502;352,27;
719,825;345,54;
720,148;336,22;
720,471;358,49;
720,794;370,4;
721,117;354,34;
721,44;332,59;
721,763;359,52;
722,086;350,72;
722,409;328,97;
722,731;353,83;
723,054;354,86;
723,377;328,97;
723,699;361,08;
724,022;394,74;
724,344;384,38;
724,667;381,27;
724,989;372,99;
725,311;375,06;
725,634;409,76;
725,956;360,04;
726,278;385,93;
726,6;367,29;
726,922;366,77;
727,244;369,36;
727,566;354,86;
727,888;388,52;
728,21;372,47;
728,531;356,42;
728,853;356,93;
729,175;356,42;
729,496;369,36;
729,818;352,79;
730,139;375,06;
730,461;402,51;
730,782;374,54;
731,103;358,49;
731,425;374,02;
731,746;366,26;
732,067;334,15;
732,388;372,47;
732,709;313,43;
733,03;347,09;
733,351;350,72;
733,672;349,17;
733,993;348,13;
734,313;312,92;
734,634;372,47;
734,955;367,81;
735,275;342,43;
735,596;347,09;
735,916;330,52;
736,237;375,06;
736,557;375,58;
736,877;392,67;
737,198;390,08;
737,518;368,33;
737,838;366,77;
738,158;395,26;
738,478;392,15;
738,798;411,31;
739,118;357,97;
739,438;404,58;
739,758;383,86;
740,078;368,33;
740,397;383,86;
740,717;370,4;
741,036;374,54;
741,356;398,88;
741,675;355,38;
741,995;396,81;
742,314;352,27;
742,634;411,83;
742,953;384,38;
743,272;368,84;
743,591;341,92;
743,91;326,38;
744,229;311,88;
744,548;336,22;
744,867;347,61;
745,186;360,56;
745,505;344,51;
745,824;333,63;
746,142;361,59;
746,461;359,52;
746,78;356,42;
747,098;410,79;
747,417;407,17;
747,735;443,93;
748,053;446,52;
748,372;436,17;
748,69;486,4;
749,008;480,18;
749,326;459,99;
749,644;465,17;
749,962;474,49;
750,28;504,01;
750,598;477,6;
750,916;509,7;
751,234;487,43;
751,552;509,7;
751,869;465,17;
752,187;470,35;
752,504;462,06;
752,822;488,99;
753,139;512,29;
753,457;488,99;
753,774;493,65;
754,091;494,17;
754,409;475,52;
754,726;455,84;
755,043;426,84;
755,36;406,13;
755,677;412,86;
755,994;389,56;
756,311;340,36;
756,628;369,88;
756,944;301,01;
757,261;350,72;
757,578;310,33;
757,894;308,26;
758,211;333,11;
758,528;316,54;
758,844;323,27;
759,16;327,42;
759,477;423,22;
759,793;446,52;
760,109;502,45;
760,425;492,61;
760,741;521,61;
761,057;515,92;
761,373;553,2;
761,689;568,74;
762,005;541,29;
762,321;559,42;
762,637;585,83;
762,953;608,1;
763,268;586,35;
763,584;632,43;
763,899;603,95;
764,215;630,36;
764,53;597,74;
764,846;614,83;
765,161;603,95;
765,476;566,15;
765,791;586,35;
766,106;594,11;
766,421;558,9;
766,736;541,81;
767,051;564,6;
767,366;568,22;
767,681;509,7;
767,996;479,67;
768,311;448,59;
768,625;450,67;
768,94;434,09;
769,255;447,04;
769,569;440,83;
769,883;438,24;
770,198;446,01;
770,512;452,22;
770,826;491,06;
771,141;481,22;
771,455;484,85;
771,769;484,85;
772,083;467,24;
772,397;471,38;
772,711;465,68;
773,025;512,81;
773,339;497,79;
773,652;492,61;
773,966;481,74;
774,28;448,59;
774,593;481,74;
774,907;473,97;
775,22;448,08;
775,534;428,4;
775,847;442,38;
776,16;433,06;
776,474;429,43;
776,787;398,36;
777,1;394,74;
777,413;350,72;
777,726;354,86;
778,039;335,18;
778,352;324,83;
778,665;328,97;
778,977;316,02;
779,29;314,99;
779,603;317,06;
779,915;336,74;
780,228;319,13;
780,54;326,38;
780,853;299,97;
781,165;332,08;
781,477;306,18;
781,79;341,92;
782,102;311,88;
782,414;331,56;
782,726;330,52;
783,038;321,2;
783,35;336,22;
783,662;293,76;
783,974;291,17;
784,286;317,06;
784,597;324,83;
784,909;331,56;
785,221;307,74;
785,532;336,22;
785,844;338,81;
786,155;328,97;
786,467;339,84;
786,778;294,27;
787,089;310,84;
787,4;298,42;
787,712;293,76;
788,023;349,68;
788,334;321,72;
788,645;334,67;
788,956;327,93;
789,266;318,61;
789,577;317,06;
789,888;325,34;
790,199;321,2;
790,509;345,02;
790,82;343,47;
791,13;339,84;
791,441;350,72;
791,751;334,67;
792,061;348,65;
792,372;352,79;
792,682;362,11;
792,992;351,76;
793,302;371,95;
793,612;367,29;
793,922;365,74;
794,232;362,63;
794,542;368,33;
794,852;390,59;
795,162;377,13;
795,471;353,31;
795,781;385,93;
796,09;359,52;
796,4;398,88;
796,709;405,09;
797,019;366,26;
797,328;374,54;
797,637;368,84;
797,947;385,42;
798,256;400,95;
798,565;404,06;
798,874;413,38;
799,183;398,88;
799,492;401,47;
799,801;397,84;
800,109;377,65;
800,418;394,22;
800,727;383,34;
801,036;398,88;
801,344;382,83;
801,653;402,51;
801,961;398,36;
802,269;367,29;
802,578;382,31;
802,886;366,26;
803,194;405,61;
803,502;386,45;
803,811;408,2;
804,119;384,38;
804,427;399,92;
804,734;394,22;
805,042;387,49;
805,35;348,65;
805,658;328,97;
805,966;351,76;
806,273;357,45;
806,581;343,47;
806,888;355,9;
807,196;389,04;
807,503;358,49;
807,81;379,2;
808,118;395,77;
808,425;408,2;
808,732;381,79;
809,039;403,02;
809,346;421,15;
809,653;402,51;
809,96;443,93;
810,267;450,15;
810,574;435,65;
810,88;473,97;
811,187;432,02;
811,494;432,54;
811,8;457,4;
812,107;479,67;
812,413;440,31;
812,719;409,24;
813,026;450,15;
813,332;408,72;
813,638;429,43;
813,944;434,09;
814,25;403,54;
814,556;419,08;
814,862;400,43;
815,168;387,49;
815,474;383,34;
815,78;349,68;
816,086;343,47;
816,391;373,51;
816,697;318,61;
817,002;324,83;
817,308;316,54;
817,613;318,09;
817,919;343,47;
818,224;322,76;
818,529;295,83;
818,834;323,79;
819,139;360,56;
819,444;322,76;
819,749;353,83;
820,054;321,2;
820,359;283,4;
820,664;330,01;
820,969;323,27;
821,274;325,34;
821,578;307,22;
821,883;341,4;
822,187;343,99;
822,492;342,43;
822,796;346,58;
823,1;348,65;
823,405;356,93;
823,709;400,95;
824,013;371,43;
824,317;394,22;
824,621;357,97;
824,925;362,63;
825,229;360,04;
825,533;376,09;
825,837;374,54;
826,14;389,56;
826,444;396,81;
826,748;384,9;
827,051;380,76;
827,355;415,97;
827,658;386,97;
827,961;399,92;
828,265;386,45;
828,568;384,38;
828,871;383,86;
829,174;393,18;
829,477;387,49;
829,78;364,18;
830,083;372,99;
830,386;367,29;
830,689;333,63;
830,992;353,31;
831,294;341,4;
831,597;323,79;
831,9;310,84;
832,202;309,81;
832,505;324,31;
832,807;319,65;
833,109;291,17;
833,412;330,01;
833,714;310,33;
834,016;310,84;
834,318;307,22;
834,62;322,76;
834,922;307,74;
835,224;323,27;
835,526;328,45;
835,828;325,86;
836,129;312,92;
836,431;346,58;
836,733;326,9;
837,034;322,24;
837,336;325,34;
837,637;337,77;
837,938;337,26;
838,24;337,77;
838,541;311,88;
838,842;339,84;
839,143;361,59;
839,444;331,56;
839,745;380,76;
840,046;374,54;
840,347;353,83;
840,648;361,08;
840,949;356,93;
841,249;378,17;
841,55;366,26;
841,85;357,45;
842,151;387,49;
842,451;400,43;
842,752;369,36;
843,052;363,67;
843,352;416,49;
843,653;403,02;
843,953;354,34;
844,253;372,47;
844,553;377,13;
844,853;381,27;
845,153;357,97;
845,452;339,33;
845,752;353,31;
846,052;354,34;
846,352;358,49;
846,651;379,2;
846,951;338,29;
847,25;324,83;
847,549;321,72;
847,849;298,42;
848,148;333,63;
848,447;333,11;
848,746;333,11;
849,045;333,11;
849,345;339,33;
849,643;334,15;
849,942;437,2;
850,241;322,24;
850,54;327,42;
850,839;311,88;
851,137;323,27;
851,436;327,93;
851,734;348,13;
852,033;368,84;
852,331;301,01;
852,63;322,76;
852,928;342,43;
853,226;335,18;
853,524;326,38;
853,822;297,38;
854,12;333,11;
854,418;350,2;
854,716;341,4;
855,014;338,29;
855,312;298,42;
855,61;293,76;
855,907;337,77;
856,205;331,56;
856,502;295,83;
856,8;324,83;
857,097;301,52;
857,395;346,58;
857,692;299,45;
857,989;315,51;
858,286;329,49;
858,583;321,72;
858,88;332,08;
859,177;289,09;
859,474;324,83;
859,771;312,92;
860,068;326,38;
860,365;317,06;
860,661;295,83;
860,958;297,38;
861,255;332,08;
861,551;295,31;
861,847;335,7;
862,144;290,13;
862,44;303,59;
862,736;314,47;
863,032;323,27;
863,329;340,36;
863,625;316,02;
863,921;292,2;
864,216;317,58;
864,512;307,74;
864,808;330,01;
865,104;372,99;
865,399;346,06;
865,695;305,15;
865,991;287,54;
866,286;328,97;
866,581;303,08;
866,877;292,72;
867,172;304,11;
867,467;328,97;
867,762;329,49;
868,058;307,22;
868,353;304,11;
868,648;335,18;
868,942;341,92;
869,237;309,81;
869,532;314,47;
869,827;307,74;
870,121;294,27;
870,416;334,15;
870,711;309,29;
871,005;304,63;
871,299;325,86;
871,594;319,13;
871,888;321,72;
872,182;313,95;
872,476;298,93;
872,771;319,65;
873,065;323,79;
873,359;331,04;
873,652;312,92;
873,946;299,97;
874,24;308,77;
874,534;324,83;
874,827;339,84;
875,121;290,13;
875,414;284,95;
875,708;319,65;
876,001;322,24;
876,295;329,49;
876,588;317,06;
876,881;336,22;
877,174;307,74;
877,467;292,2;
877,76;300,49;
878,053;314,99;
878,346;276,67;
878,639;276,67;
878,932;276,67;
