Device number: ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;7,50E-06;8,03E-06;1,55E-05;4,11E-07;2,73E-05;2,26E-05;7,52E-06;4,37E-05;9,16E-03;3,16E-03;4,13E-05;3,23E-05;1,18E-05;2,89E-05;3,52E-05;0,00E+00;2,92E-06;2,02E-06;1,34E-06;0,00E+00;1,93E-06;0,00E+00;0,00E+00;0,00E+00;3,21E-05;4,15E-05;0,00E+00;1,63E-05;9,90E-07;2,91E-07;0,00E+00;3,14E-07;2,11E-05;4,56E-07;2,96E-06;6,59E-06;1,86E-05;9,09E-06;1,53E-05;9,11E-07;7,36E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;7,97E-06;6,04E-06;1,63E-05;6,30E-07;1,13E-05;1,91E-05;2,50E-05;4,14E-05;7,79E-03;5,20E-03;2,88E-05;4,91E-05;1,68E-05;3,63E-05;7,43E-06;0,00E+00;1,52E-06;6,21E-07;1,32E-06;0,00E+00;2,39E-05;6,13E-06;1,53E-06;0,00E+00;1,55E-05;2,37E-05;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,64E-07;1,29E-05;8,68E-07;1,95E-05;3,23E-05;2,83E-05;2,13E-05;8,33E-06;7,90E-07;9,39E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;5,86E-06;4,00E-06;8,91E-06;4,66E-07;1,62E-05;2,23E-05;3,63E-05;2,70E-05;5,88E-03;7,90E-03;7,73E-05;4,44E-05;3,41E-06;3,55E-05;2,92E-05;0,00E+00;0,00E+00;3,23E-06;6,23E-08;0,00E+00;4,35E-06;3,73E-05;2,36E-05;1,23E-06;5,43E-05;3,03E-06;2,44E-06;0,00E+00;0,00E+00;1,14E-06;0,00E+00;0,00E+00;2,95E-05;6,35E-08;2,23E-05;1,74E-05;2,26E-06;1,74E-05;3,76E-06;5,26E-06;6,26E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;1,32E-05;5,99E-06;4,90E-06;4,39E-07;5,36E-06;2,38E-05;3,30E-05;3,79E-05;3,89E-03;1,08E-02;7,97E-05;2,06E-05;1,17E-05;6,15E-05;1,46E-06;0,00E+00;3,07E-07;7,59E-06;0,00E+00;0,00E+00;1,29E-06;2,86E-05;4,43E-05;4,27E-07;2,50E-05;7,54E-06;1,74E-06;0,00E+00;3,69E-06;5,55E-07;5,37E-05;3,17E-06;0,00E+00;1,59E-06;2,65E-05;2,83E-05;2,43E-05;1,49E-05;2,30E-05;1,68E-05;1,11E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;1,30E-05;1,44E-05;1,34E-05;3,63E-06;7,24E-06;2,24E-05;2,12E-05;3,72E-05;2,21E-03;1,34E-02;4,31E-05;5,65E-05;1,12E-05;5,85E-05;1,03E-05;0,00E+00;2,69E-06;4,34E-05;5,68E-07;0,00E+00;0,00E+00;4,11E-06;7,93E-06;2,27E-06;5,12E-06;3,30E-05;8,79E-06;8,69E-07;0,00E+00;2,94E-06;3,55E-06;0,00E+00;0,00E+00;6,23E-06;2,85E-05;3,61E-05;1,19E-06;1,45E-07;1,05E-05;1,41E-05;3,62E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;9,78E-06;1,55E-05;1,31E-05;1,12E-05;1,33E-05;3,85E-05;3,02E-05;3,89E-05;1,09E-03;1,58E-02;9,05E-05;2,58E-05;5,15E-05;1,66E-05;3,39E-05;0,00E+00;1,54E-06;3,66E-05;1,75E-06;0,00E+00;0,00E+00;7,38E-06;3,41E-07;0,00E+00;0,00E+00;5,31E-05;2,46E-05;1,26E-06;0,00E+00;0,00E+00;6,76E-06;0,00E+00;0,00E+00;8,61E-06;2,22E-05;1,94E-05;0,00E+00;6,82E-07;9,24E-06;6,54E-06;1,21E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;9,08E-06;7,37E-06;5,49E-06;2,06E-05;3,58E-05;3,00E-05;1,05E-05;3,15E-05;4,74E-04;1,82E-02;2,36E-04;4,12E-05;1,93E-05;3,42E-05;4,46E-05;0,00E+00;6,00E-07;1,71E-05;4,75E-07;0,00E+00;2,77E-06;7,25E-07;0,00E+00;0,00E+00;1,54E-06;3,75E-05;5,48E-05;0,00E+00;0,00E+00;0,00E+00;1,72E-06;0,00E+00;0,00E+00;3,21E-05;3,11E-05;3,10E-05;0,00E+00;2,42E-07;1,97E-05;1,21E-07;1,66E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;9,35E-06;8,00E-06;2,17E-05;8,37E-06;9,14E-06;2,62E-05;2,86E-05;2,97E-05;1,66E-04;1,91E-02;5,76E-04;3,59E-05;3,46E-05;3,87E-05;1,31E-05;0,00E+00;5,68E-08;2,32E-05;8,24E-07;0,00E+00;2,62E-07;5,66E-06;2,04E-06;0,00E+00;1,46E-07;1,46E-06;4,62E-06;0,00E+00;0,00E+00;0,00E+00;6,57E-07;6,38E-06;9,87E-07;2,24E-05;2,14E-06;5,01E-05;0,00E+00;1,68E-06;2,28E-06;0,00E+00;1,34E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;1,32E-05;1,08E-05;3,25E-06;1,72E-05;7,10E-06;2,23E-05;1,37E-05;1,25E-05;7,27E-05;1,70E-02;1,24E-03;4,12E-05;3,31E-05;1,78E-05;6,06E-06;0,00E+00;2,21E-07;4,76E-07;0,00E+00;0,00E+00;1,71E-05;4,51E-07;9,34E-07;0,00E+00;0,00E+00;4,62E-05;4,08E-05;1,96E-05;0,00E+00;0,00E+00;0,00E+00;1,31E-05;3,33E-06;1,50E-05;4,23E-07;3,37E-05;5,16E-07;1,21E-07;5,53E-06;1,21E-07;1,70E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;1,32E-05;4,91E-06;2,92E-06;1,62E-05;1,69E-05;9,08E-06;1,91E-05;2,04E-05;3,32E-05;1,43E-02;2,27E-03;3,51E-05;4,04E-05;1,40E-06;3,08E-05;0,00E+00;1,12E-06;2,42E-06;0,00E+00;0,00E+00;4,24E-05;2,30E-06;1,49E-06;0,00E+00;0,00E+00;4,46E-05;0,00E+00;5,62E-05;0,00E+00;0,00E+00;4,20E-07;4,83E-05;1,69E-05;1,68E-05;2,15E-06;2,41E-05;7,68E-07;6,14E-07;4,62E-07;2,92E-06;1,37E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;9,75E-06;0,00E+00;8,90E-06;1,89E-05;1,37E-05;8,71E-06;2,00E-05;8,51E-06;4,35E-05;1,16E-02;3,76E-03;4,71E-05;2,48E-05;2,83E-07;3,13E-05;3,91E-07;1,37E-06;0,00E+00;0,00E+00;0,00E+00;1,87E-05;0,00E+00;1,22E-06;0,00E+00;7,85E-07;4,09E-05;0,00E+00;6,35E-06;3,61E-05;0,00E+00;5,91E-07;1,32E-05;2,05E-06;1,84E-05;0,00E+00;1,37E-05;2,17E-07;0,00E+00;2,40E-06;1,30E-05;1,60E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;8,85E-06;0,00E+00;7,86E-06;5,52E-06;3,32E-06;8,14E-07;3,28E-05;3,31E-05;4,80E-05;8,78E-03;5,76E-03;5,42E-05;1,08E-05;0,00E+00;1,84E-05;1,27E-06;6,76E-07;0,00E+00;0,00E+00;0,00E+00;1,17E-06;5,16E-07;2,91E-05;2,11E-06;3,87E-07;1,11E-05;0,00E+00;2,57E-05;1,78E-05;9,79E-07;1,41E-06;1,62E-05;1,01E-06;1,38E-05;0,00E+00;3,45E-07;1,38E-06;1,38E-05;8,11E-06;1,03E-05;8,43E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;8,96E-06;0,00E+00;8,23E-06;3,15E-07;1,01E-05;3,14E-06;2,41E-05;5,98E-06;2,36E-05;6,28E-03;8,38E-03;5,33E-05;3,58E-05;1,72E-06;4,57E-05;8,96E-08;4,03E-06;2,60E-06;0,00E+00;0,00E+00;9,68E-08;2,63E-05;4,44E-05;1,75E-07;3,11E-05;1,83E-06;6,67E-07;6,73E-05;4,38E-05;1,95E-06;1,17E-07;4,50E-05;1,03E-06;3,50E-05;0,00E+00;2,86E-08;5,54E-07;5,98E-06;1,86E-05;1,54E-05;7,85E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;1,50E-05;1,85E-06;1,83E-05;1,61E-06;4,73E-06;8,11E-06;1,78E-05;2,37E-05;3,62E-05;3,95E-03;1,17E-02;1,75E-05;3,61E-05;2,16E-05;7,98E-05;0,00E+00;1,96E-06;3,90E-07;0,00E+00;0,00E+00;4,46E-07;1,88E-06;5,18E-05;0,00E+00;4,46E-05;1,11E-06;0,00E+00;1,58E-06;1,94E-06;0,00E+00;1,10E-06;1,28E-05;0,00E+00;5,15E-06;3,64E-06;0,00E+00;2,13E-05;2,94E-05;1,69E-05;4,68E-07;1,57E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;1,05E-05;9,04E-06;8,83E-06;8,85E-06;1,87E-05;2,88E-05;2,19E-05;1,05E-05;1,40E-05;2,25E-03;1,49E-02;7,91E-05;3,68E-05;2,24E-05;3,65E-05;0,00E+00;3,42E-06;1,81E-06;0,00E+00;0,00E+00;2,61E-06;8,69E-06;2,23E-05;0,00E+00;5,39E-05;2,55E-06;9,77E-07;1,19E-05;0,00E+00;0,00E+00;0,00E+00;0,00E+00;5,48E-06;2,38E-05;1,52E-05;4,83E-06;1,16E-05;3,12E-05;8,85E-06;3,06E-07;8,82E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;1,16E-05;7,29E-06;9,56E-06;2,21E-05;1,97E-05;1,56E-05;9,39E-06;2,54E-05;2,80E-05;1,14E-03;1,77E-02;1,29E-04;4,18E-05;4,13E-05;2,61E-06;4,01E-07;2,01E-06;0,00E+00;0,00E+00;0,00E+00;7,11E-07;1,53E-05;0,00E+00;0,00E+00;2,21E-05;2,13E-06;2,44E-06;5,67E-05;0,00E+00;0,00E+00;0,00E+00;1,41E-06;3,93E-05;0,00E+00;1,20E-05;3,14E-05;1,04E-05;8,35E-06;1,82E-05;0,00E+00;1,34E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;7,28E-06;1,58E-05;6,80E-06;3,31E-05;3,50E-05;1,65E-05;1,81E-05;2,80E-05;2,96E-05;5,13E-04;1,93E-02;2,56E-04;3,35E-05;1,14E-05;1,18E-06;7,36E-07;3,46E-06;0,00E+00;0,00E+00;2,57E-06;2,16E-05;1,33E-05;1,72E-06;0,00E+00;5,57E-07;2,44E-06;5,28E-07;2,30E-05;1,14E-06;0,00E+00;0,00E+00;6,40E-07;3,08E-05;3,55E-07;2,44E-05;3,94E-05;3,18E-05;1,97E-06;3,02E-06;0,00E+00;1,33E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;8,94E-06;7,21E-07;1,39E-05;5,26E-06;2,74E-05;2,10E-05;2,61E-05;3,87E-05;1,24E-06;2,09E-04;1,96E-02;6,67E-04;5,68E-05;0,00E+00;4,59E-05;7,46E-07;1,02E-06;1,80E-06;0,00E+00;1,45E-07;1,22E-06;2,29E-05;9,74E-08;1,40E-06;3,14E-08;8,33E-08;0,00E+00;9,59E-06;1,53E-06;6,48E-07;0,00E+00;0,00E+00;2,83E-05;3,15E-05;1,76E-05;1,58E-06;3,82E-05;0,00E+00;2,88E-05;0,00E+00;7,89E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;7,06E-06;8,98E-06;1,56E-05;1,44E-05;1,45E-05;2,23E-05;2,87E-05;1,14E-05;2,01E-05;9,29E-05;1,79E-02;1,46E-03;6,34E-05;3,07E-07;4,28E-05;1,47E-06;7,39E-07;0,00E+00;0,00E+00;0,00E+00;5,39E-05;2,35E-05;6,06E-05;0,00E+00;0,00E+00;1,06E-05;2,38E-07;1,08E-05;3,66E-06;0,00E+00;5,34E-07;5,57E-07;9,11E-06;2,17E-05;4,06E-06;1,26E-05;2,02E-05;1,21E-06;1,96E-05;8,86E-07;6,72E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;8,23E-06;1,19E-05;4,31E-06;3,79E-06;4,12E-06;1,24E-05;8,77E-06;2,96E-05;2,75E-05;7,55E-05;1,52E-02;2,74E-03;3,79E-05;1,21E-06;4,48E-06;2,34E-05;0,00E+00;1,69E-05;0,00E+00;0,00E+00;1,79E-05;1,94E-05;3,25E-05;5,47E-07;0,00E+00;6,33E-05;9,35E-07;3,46E-05;1,61E-05;2,54E-07;2,10E-06;2,47E-07;3,58E-05;3,45E-05;8,01E-06;1,97E-05;6,45E-06;1,04E-05;1,25E-05;3,08E-07;1,10E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
487;9,28E-06;1,48E-05;2,80E-07;5,30E-06;4,80E-06;4,10E-05;2,78E-05;2,47E-05;4,78E-05;5,64E-05;1,21E-02;4,53E-03;3,57E-05;1,83E-06;1,71E-05;6,91E-05;1,02E-06;4,95E-05;0,00E+00;0,00E+00;4,12E-05;5,48E-05;9,07E-07;6,38E-07;3,07E-06;2,55E-05;2,59E-05;2,51E-05;2,99E-05;6,93E-07;0,00E+00;2,88E-07;0,00E+00;9,76E-06;2,12E-05;4,00E-05;2,21E-05;1,71E-05;8,37E-06;0,00E+00;5,86E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;7,65E-06;1,05E-05;1,08E-07;9,80E-06;1,54E-05;2,85E-05;3,02E-05;3,26E-05;3,86E-05;1,44E-05;9,04E-03;7,11E-03;6,52E-05;7,05E-07;1,26E-05;1,87E-05;3,95E-07;4,41E-05;2,96E-06;0,00E+00;7,84E-06;1,89E-05;3,50E-07;0,00E+00;1,19E-06;7,21E-05;4,43E-05;6,79E-06;5,01E-05;1,53E-07;0,00E+00;2,08E-06;2,21E-06;3,12E-06;9,33E-06;2,72E-05;5,61E-06;1,25E-05;1,62E-06;0,00E+00;4,04E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;5,37E-06;1,44E-07;7,63E-06;3,12E-05;2,71E-05;1,80E-05;5,26E-07;1,54E-05;9,63E-06;2,77E-05;6,20E-03;1,05E-02;4,71E-05;0,00E+00;7,65E-05;2,84E-05;4,98E-05;2,61E-06;2,87E-06;0,00E+00;1,37E-05;3,57E-06;1,55E-06;0,00E+00;2,02E-05;4,93E-06;2,18E-05;2,00E-05;8,86E-07;0,00E+00;0,00E+00;1,36E-06;1,01E-05;5,09E-08;2,55E-08;4,04E-05;1,53E-05;2,62E-06;9,54E-07;0,00E+00;5,53E-07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
490;1,15E-05;9,24E-06;3,18E-06;1,86E-05;1,94E-05;3,47E-05;2,72E-07;3,52E-05;2,05E-05;6,68E-06;3,76E-03;1,40E-02;5,37E-05;9,48E-07;7,88E-05;6,79E-05;1,59E-05;0,00E+00;0,00E+00;0,00E+00;1,07E-06;4,07E-07;1,47E-07;0,00E+00;4,01E-05;7,64E-05;2,62E-05;6,32E-05;0,00E+00;1,29E-07;3,71E-07;1,42E-05;2,68E-05;3,23E-06;1,03E-05;2,00E-05;1,06E-06;0,00E+00;4,26E-06;1,57E-06;5,76E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;7,15E-06;1,45E-05;1,03E-05;2,75E-05;1,66E-05;8,97E-06;8,81E-07;2,62E-05;2,83E-05;1,53E-05;2,04E-03;1,74E-02;7,74E-05;3,14E-05;8,30E-06;5,10E-05;3,28E-05;0,00E+00;1,49E-06;0,00E+00;3,47E-06;1,01E-05;1,40E-06;0,00E+00;1,61E-05;2,65E-05;2,31E-06;4,27E-05;2,14E-06;4,16E-07;1,20E-06;6,18E-06;2,96E-05;1,82E-06;1,72E-05;8,18E-06;3,54E-06;0,00E+00;1,38E-05;4,19E-06;6,02E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;1,10E-05;1,46E-05;1,84E-05;8,02E-06;1,44E-05;2,34E-05;1,11E-05;1,96E-05;4,32E-05;1,17E-06;9,87E-04;2,08E-02;8,32E-05;4,48E-05;5,83E-05;1,92E-05;5,35E-07;0,00E+00;1,53E-06;1,06E-06;0,00E+00;9,07E-06;2,37E-06;4,46E-07;2,62E-05;1,26E-05;5,48E-06;4,05E-05;2,20E-06;0,00E+00;0,00E+00;1,52E-05;3,53E-05;1,56E-06;2,65E-05;2,65E-05;2,74E-06;2,80E-05;1,46E-05;4,30E-06;1,32E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;1,14E-05;2,32E-06;2,04E-05;1,63E-05;2,32E-06;3,12E-05;1,28E-05;2,34E-05;2,60E-05;2,78E-05;4,15E-04;2,27E-02;2,33E-04;2,65E-05;4,54E-05;6,34E-06;9,05E-07;0,00E+00;0,00E+00;3,50E-07;0,00E+00;3,45E-05;1,47E-05;1,48E-07;3,38E-05;4,55E-06;7,06E-06;1,14E-05;1,09E-05;0,00E+00;0,00E+00;5,08E-05;4,76E-06;0,00E+00;2,31E-05;1,71E-05;3,94E-05;2,88E-05;2,51E-05;1,19E-06;1,30E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;1,19E-05;5,95E-07;2,36E-05;1,64E-05;8,37E-08;1,04E-05;3,13E-05;1,80E-05;1,93E-05;7,79E-06;1,62E-04;2,23E-02;5,93E-04;2,37E-05;2,78E-05;0,00E+00;9,58E-07;4,83E-06;9,61E-07;1,77E-06;1,66E-06;1,25E-05;6,02E-07;2,25E-06;7,70E-07;1,45E-08;5,97E-05;1,57E-08;2,52E-08;2,08E-06;2,14E-08;6,49E-08;2,46E-08;0,00E+00;2,75E-05;1,45E-05;3,16E-05;2,22E-05;1,48E-05;1,05E-08;1,30E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;1,43E-05;8,51E-06;5,25E-06;1,74E-05;1,20E-05;1,20E-05;3,65E-05;2,94E-05;1,35E-05;4,73E-05;6,59E-05;2,02E-02;1,43E-03;3,22E-06;0,00E+00;0,00E+00;7,36E-05;8,45E-07;0,00E+00;0,00E+00;1,81E-07;0,00E+00;5,79E-05;0,00E+00;0,00E+00;1,67E-06;3,44E-05;1,19E-05;1,87E-06;6,39E-06;5,82E-06;5,26E-06;1,82E-06;4,29E-07;5,43E-06;1,78E-05;1,50E-05;1,13E-05;1,53E-05;8,83E-07;1,81E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;1,12E-05;7,16E-06;5,66E-06;1,14E-05;2,34E-05;7,88E-06;7,36E-06;2,17E-05;1,41E-05;4,68E-05;5,96E-05;1,70E-02;2,85E-03;2,58E-05;2,35E-05;9,72E-07;3,59E-05;2,23E-06;0,00E+00;0,00E+00;8,28E-07;0,00E+00;3,49E-05;6,33E-07;0,00E+00;1,57E-06;6,04E-05;2,84E-05;6,99E-06;3,33E-05;1,12E-05;1,66E-05;7,29E-07;5,27E-06;9,53E-06;8,28E-07;5,66E-07;1,06E-05;1,27E-05;2,83E-07;5,11E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;1,13E-05;6,96E-06;3,06E-07;8,95E-06;1,59E-05;1,12E-05;9,18E-07;1,62E-05;2,84E-05;2,57E-05;6,04E-05;1,35E-02;4,90E-03;5,79E-05;3,07E-05;4,30E-05;5,12E-05;6,03E-07;0,00E+00;0,00E+00;1,34E-06;0,00E+00;4,96E-07;1,95E-06;1,92E-06;1,83E-05;3,84E-05;1,51E-05;7,08E-06;3,95E-05;4,55E-05;1,43E-05;2,43E-06;2,50E-05;1,20E-05;1,95E-06;1,53E-06;1,63E-05;0,00E+00;6,12E-07;1,21E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;1,04E-05;9,90E-06;7,95E-08;2,32E-05;1,40E-05;3,16E-05;2,38E-07;6,97E-06;3,78E-05;2,22E-05;3,71E-05;9,68E-03;7,71E-03;3,27E-05;2,66E-06;1,09E-05;4,51E-05;1,74E-06;7,90E-07;0,00E+00;2,69E-07;1,81E-06;1,29E-07;1,60E-06;4,99E-07;1,93E-05;6,28E-05;1,60E-05;2,85E-06;2,83E-05;1,18E-05;2,80E-05;4,66E-07;3,98E-05;1,38E-05;3,18E-07;3,97E-07;3,35E-06;0,00E+00;1,02E-05;4,64E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;1,22E-05;5,99E-06;5,81E-07;2,17E-05;2,25E-05;6,61E-07;1,22E-05;4,18E-05;2,73E-05;4,25E-05;8,31E-05;6,31E-03;1,12E-02;6,02E-05;7,99E-05;3,15E-05;5,26E-05;2,71E-06;7,86E-08;0,00E+00;1,69E-07;0,00E+00;2,32E-05;1,78E-06;1,32E-05;1,03E-04;1,79E-06;1,66E-05;0,00E+00;0,00E+00;0,00E+00;1,27E-06;1,15E-06;4,61E-06;3,47E-05;1,46E-06;4,59E-07;4,59E-07;4,81E-07;2,49E-05;1,38E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;6,96E-06;2,27E-06;1,05E-05;1,12E-05;1,55E-06;1,73E-05;1,87E-05;8,00E-06;4,30E-05;3,00E-05;6,43E-05;3,66E-03;1,50E-02;4,63E-05;5,19E-05;4,75E-05;2,93E-05;1,34E-05;1,42E-06;0,00E+00;3,05E-06;0,00E+00;2,40E-05;3,80E-05;4,54E-06;4,66E-05;4,14E-05;3,33E-05;9,59E-07;0,00E+00;5,86E-06;0,00E+00;1,27E-06;3,61E-07;5,05E-06;1,44E-06;0,00E+00;0,00E+00;1,20E-05;6,82E-06;1,27E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;9,01E-06;5,72E-06;1,10E-05;1,56E-05;8,88E-06;1,88E-05;2,05E-05;2,59E-05;2,64E-05;1,07E-05;3,48E-05;1,84E-03;1,84E-02;2,77E-05;3,16E-05;3,80E-05;5,59E-05;2,94E-05;2,41E-05;0,00E+00;7,41E-07;0,00E+00;6,48E-05;4,17E-05;0,00E+00;9,12E-07;3,48E-05;2,02E-05;3,51E-06;0,00E+00;1,29E-05;1,24E-05;0,00E+00;0,00E+00;1,18E-05;0,00E+00;0,00E+00;2,19E-07;1,83E-05;1,14E-05;1,69E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;1,09E-05;5,93E-06;1,58E-05;2,79E-05;3,25E-05;2,09E-05;1,80E-05;1,29E-05;3,16E-05;2,91E-05;2,40E-05;8,40E-04;2,11E-02;8,27E-05;6,32E-05;9,68E-06;4,86E-05;3,78E-06;6,05E-05;0,00E+00;5,51E-07;0,00E+00;3,26E-05;3,04E-05;5,02E-07;6,78E-07;5,53E-05;2,20E-06;2,01E-05;0,00E+00;4,01E-05;4,36E-05;0,00E+00;0,00E+00;3,37E-05;3,20E-07;0,00E+00;1,81E-05;1,77E-05;3,26E-07;1,00E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;9,80E-06;1,10E-05;1,70E-05;1,45E-05;3,19E-05;8,51E-06;1,98E-05;3,14E-05;2,76E-05;5,60E-05;6,28E-05;3,40E-04;2,24E-02;2,06E-04;6,48E-05;3,14E-05;9,51E-05;7,41E-07;8,37E-06;0,00E+00;7,06E-07;6,25E-07;1,97E-05;2,48E-05;3,38E-06;5,80E-07;6,51E-05;6,27E-07;6,95E-05;1,19E-06;7,87E-06;3,67E-05;1,47E-06;5,06E-05;1,70E-05;6,27E-08;0,00E+00;4,35E-06;2,36E-05;0,00E+00;1,24E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
