Device number: ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;1,56E-05;8,18E-06;1,71E-05;3,71E-03;1,23E-05;1,33E-05;3,19E-07;0,00E+00;1,00E-05;5,34E-05;0,00E+00;3,19E-07;0,00E+00;1,41E-05;8,34E-07;0,00E+00;0,00E+00;5,32E-07;0,00E+00;8,34E-07;2,58E-05;4,26E-07;3,75E-05;0,00E+00;1,67E-06;5,11E-06;0,00E+00;1,67E-06;2,13E-07;1,06E-07;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,01E-05;0,00E+00;8,34E-07;2,13E-07;8,34E-07;1,92E-06;7,52E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;1,75E-05;1,90E-05;1,95E-05;3,64E-03;4,10E-05;1,56E-05;1,72E-06;7,58E-08;3,40E-05;2,95E-05;1,72E-06;8,62E-07;0,00E+00;4,31E-06;5,26E-05;2,59E-06;6,98E-05;0,00E+00;2,27E-07;7,58E-08;3,32E-05;0,00E+00;1,44E-06;3,52E-06;0,00E+00;1,29E-06;3,10E-05;0,00E+00;0,00E+00;2,59E-06;1,72E-06;0,00E+00;7,58E-08;0,00E+00;0,00E+00;1,52E-07;0,00E+00;0,00E+00;8,33E-07;0,00E+00;6,26E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;1,21E-05;0,00E+00;1,53E-05;3,24E-03;1,87E-04;6,69E-07;5,08E-06;9,23E-07;1,87E-05;2,61E-05;0,00E+00;0,00E+00;0,00E+00;5,08E-07;7,61E-07;7,61E-07;1,19E-05;0,00E+00;2,01E-06;6,69E-07;1,21E-05;0,00E+00;1,32E-05;6,69E-07;0,00E+00;1,14E-05;1,73E-05;0,00E+00;5,08E-07;0,00E+00;0,00E+00;0,00E+00;9,23E-07;0,00E+00;0,00E+00;1,34E-06;0,00E+00;0,00E+00;7,62E-06;5,08E-07;9,11E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;1,06E-05;4,24E-07;1,35E-05;2,69E-03;4,41E-04;0,00E+00;2,83E-05;4,80E-07;4,24E-07;3,17E-05;0,00E+00;0,00E+00;0,00E+00;1,41E-05;1,44E-06;1,44E-06;2,30E-05;0,00E+00;0,00E+00;4,24E-07;4,24E-07;0,00E+00;9,61E-07;0,00E+00;0,00E+00;1,27E-06;3,86E-05;2,12E-06;9,61E-07;0,00E+00;0,00E+00;4,24E-07;4,80E-07;0,00E+00;4,24E-07;0,00E+00;0,00E+00;0,00E+00;1,33E-06;1,38E-06;1,64E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;1,13E-05;7,38E-06;1,75E-05;2,13E-03;8,66E-04;5,90E-07;3,03E-05;0,00E+00;2,99E-07;1,77E-06;0,00E+00;0,00E+00;0,00E+00;9,28E-06;0,00E+00;0,00E+00;2,99E-07;0,00E+00;1,18E-06;2,99E-07;1,48E-06;0,00E+00;0,00E+00;2,48E-05;0,00E+00;8,98E-07;9,50E-06;1,50E-06;0,00E+00;0,00E+00;0,00E+00;2,99E-07;0,00E+00;0,00E+00;2,99E-07;2,36E-06;0,00E+00;1,83E-05;5,99E-07;2,99E-07;8,58E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;2,11E-05;6,05E-06;1,63E-05;1,56E-03;1,45E-03;1,25E-07;3,62E-05;0,00E+00;1,51E-06;1,89E-06;3,03E-06;0,00E+00;0,00E+00;2,57E-05;0,00E+00;2,27E-06;0,00E+00;0,00E+00;2,51E-07;0,00E+00;2,51E-07;0,00E+00;1,51E-06;3,25E-05;0,00E+00;7,57E-07;3,44E-05;0,00E+00;3,03E-06;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,27E-06;7,31E-06;2,27E-06;1,60E-05;0,00E+00;0,00E+00;2,14E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;1,06E-05;1,34E-05;6,56E-06;1,01E-03;2,26E-03;9,06E-08;7,25E-07;4,53E-08;0,00E+00;2,58E-05;0,00E+00;0,00E+00;0,00E+00;4,53E-05;0,00E+00;2,27E-07;9,11E-07;0,00E+00;2,24E-05;9,11E-07;9,06E-08;0,00E+00;8,20E-07;2,30E-05;1,36E-07;3,00E-06;1,72E-05;0,00E+00;0,00E+00;8,20E-07;0,00E+00;1,81E-07;1,36E-07;0,00E+00;4,53E-08;1,81E-07;8,20E-07;2,38E-05;0,00E+00;8,20E-07;0,00E+00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;1,33E-05;1,80E-05;3,80E-06;5,76E-04;3,13E-03;1,29E-06;1,07E-05;4,02E-06;8,44E-07;4,24E-05;2,11E-07;2,11E-07;2,11E-07;3,79E-05;0,00E+00;3,22E-06;1,50E-06;2,11E-07;6,74E-05;1,29E-06;1,29E-06;0,00E+00;0,00E+00;1,18E-05;1,93E-06;2,73E-05;4,22E-07;2,11E-07;0,00E+00;0,00E+00;0,00E+00;2,57E-06;1,93E-06;0,00E+00;6,43E-07;2,78E-06;0,00E+00;0,00E+00;0,00E+00;2,11E-06;4,22E-07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;1,22E-05;1,05E-05;1,25E-05;2,77E-04;3,84E-03;4,83E-06;9,38E-07;1,31E-05;1,88E-06;1,42E-05;5,30E-06;8,40E-07;4,69E-07;1,86E-05;0,00E+00;0,00E+00;4,69E-07;4,69E-07;1,13E-05;0,00E+00;4,08E-06;0,00E+00;0,00E+00;2,66E-05;1,00E-05;3,49E-05;9,38E-07;1,21E-06;0,00E+00;7,43E-07;1,11E-06;0,00E+00;0,00E+00;3,71E-07;0,00E+00;4,69E-07;0,00E+00;0,00E+00;0,00E+00;2,07E-05;5,39E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;9,97E-06;7,25E-06;2,18E-05;9,18E-05;4,37E-03;1,66E-05;5,29E-07;2,62E-05;1,16E-05;8,68E-06;1,98E-05;8,31E-07;0,00E+00;1,51E-05;0,00E+00;0,00E+00;1,64E-05;0,00E+00;5,29E-07;3,70E-06;5,44E-06;0,00E+00;1,06E-06;1,35E-05;8,15E-06;2,98E-05;0,00E+00;6,04E-07;0,00E+00;1,13E-06;9,05E-07;0,00E+00;0,00E+00;8,31E-07;1,06E-06;1,69E-05;1,06E-06;0,00E+00;0,00E+00;1,56E-05;1,79E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;7,21E-06;1,07E-05;8,87E-06;3,09E-05;4,59E-03;1,62E-05;8,16E-07;1,72E-05;5,73E-06;1,37E-07;3,87E-05;1,37E-07;0,00E+00;6,11E-06;2,04E-06;4,07E-06;3,28E-05;0,00E+00;1,37E-07;9,60E-07;5,49E-07;0,00E+00;9,53E-07;3,47E-05;6,79E-07;2,31E-05;0,00E+00;2,78E-05;0,00E+00;1,37E-07;0,00E+00;0,00E+00;4,75E-06;1,37E-07;1,52E-05;1,80E-05;2,74E-07;0,00E+00;0,00E+00;6,86E-07;9,81E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;1,13E-05;1,35E-05;1,50E-05;2,42E-06;4,50E-03;7,54E-05;8,11E-06;2,82E-07;2,60E-07;1,56E-06;2,10E-06;0,00E+00;4,34E-08;5,19E-05;0,00E+00;7,78E-07;2,35E-05;0,00E+00;0,00E+00;9,34E-06;6,50E-08;2,17E-08;0,00E+00;2,10E-05;0,00E+00;0,00E+00;0,00E+00;3,11E-05;0,00E+00;0,00E+00;0,00E+00;0,00E+00;5,68E-05;8,22E-07;1,51E-05;3,42E-05;2,33E-06;2,17E-08;0,00E+00;4,34E-08;6,66E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;1,18E-05;1,23E-05;1,24E-05;2,62E-06;4,12E-03;2,10E-04;1,67E-05;9,00E-06;7,51E-06;2,80E-06;2,21E-05;1,75E-07;1,22E-06;2,59E-05;8,75E-07;0,00E+00;2,57E-05;0,00E+00;1,05E-06;1,28E-05;7,78E-06;7,86E-07;0,00E+00;0,00E+00;5,25E-07;0,00E+00;3,50E-07;8,40E-06;0,00E+00;1,75E-07;0,00E+00;0,00E+00;2,14E-05;1,22E-06;1,79E-05;2,39E-05;0,00E+00;8,13E-06;0,00E+00;3,15E-06;1,50E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;7,71E-06;1,62E-05;2,22E-05;9,07E-06;3,46E-03;4,98E-04;2,71E-05;1,74E-05;1,19E-05;1,64E-05;2,69E-05;1,40E-06;0,00E+00;3,14E-05;2,23E-06;9,59E-07;3,83E-06;0,00E+00;1,00E-05;4,02E-05;1,51E-05;4,45E-07;0,00E+00;1,66E-05;1,34E-06;3,20E-07;8,90E-07;2,14E-05;0,00E+00;4,45E-07;4,15E-06;0,00E+00;0,00E+00;0,00E+00;2,67E-05;1,38E-05;0,00E+00;2,01E-05;3,20E-07;9,05E-06;8,72E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;1,05E-05;1,23E-05;1,74E-05;2,18E-05;2,76E-03;9,61E-04;2,08E-05;1,86E-05;1,35E-05;3,69E-05;2,31E-05;8,59E-07;1,82E-06;2,00E-05;0,00E+00;3,09E-05;3,44E-06;0,00E+00;6,59E-06;6,87E-06;2,41E-05;0,00E+00;0,00E+00;2,63E-05;0,00E+00;2,86E-07;0,00E+00;2,05E-05;0,00E+00;4,55E-07;1,92E-05;0,00E+00;0,00E+00;0,00E+00;1,76E-05;6,52E-06;9,09E-07;8,59E-06;1,20E-06;2,51E-05;3,25E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;6,12E-06;1,63E-05;1,26E-05;1,30E-05;2,03E-03;1,59E-03;2,74E-05;1,68E-05;3,00E-05;4,58E-05;1,54E-05;9,88E-06;5,48E-07;1,89E-05;0,00E+00;1,95E-05;4,07E-05;0,00E+00;1,92E-05;1,16E-06;1,07E-05;0,00E+00;1,51E-05;5,17E-06;0,00E+00;5,81E-07;1,98E-05;7,91E-06;0,00E+00;1,37E-07;3,26E-05;0,00E+00;0,00E+00;1,16E-06;2,15E-05;4,11E-07;2,74E-07;1,05E-05;5,51E-06;6,44E-06;5,48E-07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;1,89E-05;3,56E-06;1,27E-05;4,94E-06;1,36E-03;2,44E-03;2,23E-05;2,07E-07;8,40E-06;6,02E-05;1,89E-05;2,11E-06;0,00E+00;1,26E-05;0,00E+00;7,67E-06;7,01E-07;0,00E+00;6,78E-05;7,08E-07;8,37E-06;7,26E-09;2,32E-07;3,63E-05;0,00E+00;0,00E+00;3,00E-05;3,49E-06;0,00E+00;6,97E-07;3,63E-09;1,41E-06;0,00E+00;0,00E+00;7,08E-07;0,00E+00;0,00E+00;1,26E-05;2,38E-05;1,40E-05;8,41E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;8,69E-06;1,40E-05;1,60E-05;8,96E-06;7,65E-04;3,34E-03;8,57E-06;3,50E-05;5,74E-06;3,75E-05;1,02E-05;6,04E-06;0,00E+00;6,91E-06;1,41E-07;4,23E-07;5,60E-07;1,41E-07;3,67E-05;1,68E-06;0,00E+00;1,12E-06;4,15E-05;6,48E-06;2,82E-07;3,67E-06;1,13E-06;1,41E-07;0,00E+00;0,00E+00;5,60E-07;1,68E-06;4,23E-07;0,00E+00;5,21E-06;2,82E-07;0,00E+00;1,42E-05;1,57E-05;1,04E-05;9,82E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;5,56E-06;1,48E-05;6,09E-06;5,25E-06;3,88E-04;4,11E-03;2,26E-05;1,89E-05;4,19E-07;1,71E-05;1,02E-05;8,52E-06;2,76E-07;2,41E-05;4,19E-07;1,26E-06;0,00E+00;4,19E-07;1,93E-05;0,00E+00;8,29E-07;0,00E+00;1,68E-05;1,62E-05;8,39E-07;1,97E-05;3,91E-06;4,19E-07;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,81E-06;0,00E+00;2,32E-05;1,12E-06;3,04E-06;1,58E-05;3,32E-06;5,87E-06;8,93E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;8,77E-06;1,49E-05;1,02E-05;5,30E-06;1,58E-04;4,63E-03;1,47E-05;9,77E-06;0,00E+00;3,73E-05;1,16E-05;5,58E-07;2,43E-05;2,52E-05;0,00E+00;0,00E+00;1,34E-05;1,22E-06;2,32E-05;0,00E+00;8,37E-07;0,00E+00;1,67E-05;1,01E-05;0,00E+00;4,03E-05;1,37E-06;0,00E+00;0,00E+00;1,22E-06;8,15E-07;0,00E+00;5,58E-07;0,00E+00;1,28E-05;2,79E-07;3,07E-06;1,50E-05;1,19E-05;0,00E+00;7,91E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;3,55E-06;6,68E-06;1,68E-06;6,33E-06;7,02E-05;4,91E-03;3,30E-05;1,64E-05;2,11E-05;5,70E-05;3,15E-05;0,00E+00;2,10E-05;8,50E-06;5,28E-07;0,00E+00;6,64E-05;4,21E-07;1,12E-05;5,28E-07;5,28E-07;5,28E-07;5,76E-06;5,61E-05;6,86E-06;4,78E-05;2,81E-07;0,00E+00;0,00E+00;4,21E-07;2,81E-07;0,00E+00;0,00E+00;1,06E-06;5,28E-07;0,00E+00;3,75E-05;4,49E-06;2,95E-06;0,00E+00;1,02E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;6,36E-06;1,40E-05;7,60E-06;1,05E-07;8,44E-06;4,82E-03;8,98E-05;2,70E-07;5,41E-06;3,31E-05;2,14E-05;0,00E+00;2,09E-07;1,74E-08;8,72E-09;0,00E+00;1,81E-05;0,00E+00;1,27E-05;8,72E-09;8,72E-09;8,72E-09;0,00E+00;8,81E-07;1,13E-07;1,64E-05;0,00E+00;6,33E-07;0,00E+00;6,33E-07;0,00E+00;3,80E-06;0,00E+00;1,74E-08;8,72E-09;0,00E+00;1,01E-05;1,58E-05;2,53E-05;0,00E+00;3,93E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;6,94E-06;4,08E-06;9,07E-06;6,53E-06;1,68E-05;4,39E-03;2,88E-04;1,38E-05;3,32E-05;4,07E-05;9,00E-07;1,13E-07;5,02E-07;2,25E-07;2,51E-06;1,00E-06;2,91E-05;1,13E-07;2,32E-05;2,25E-07;6,15E-07;0,00E+00;3,38E-07;1,46E-05;2,76E-05;3,04E-05;2,25E-07;4,50E-07;1,51E-06;0,00E+00;0,00E+00;0,00E+00;5,02E-07;5,02E-07;0,00E+00;0,00E+00;9,04E-06;3,38E-06;1,85E-05;1,31E-05;4,87E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;9,89E-06;1,85E-06;1,81E-05;4,74E-06;1,54E-05;3,77E-03;6,46E-04;1,87E-05;1,77E-05;2,22E-05;2,95E-06;3,69E-07;0,00E+00;7,38E-07;2,26E-07;2,26E-07;1,20E-05;1,27E-06;1,99E-05;7,38E-07;8,28E-06;2,26E-07;1,33E-06;0,00E+00;0,00E+00;1,16E-05;7,38E-07;9,38E-06;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;6,78E-07;0,00E+00;2,26E-07;1,11E-05;4,80E-06;7,49E-06;5,56E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;9,91E-06;3,33E-07;2,31E-05;1,58E-05;1,28E-05;2,99E-03;1,16E-03;3,43E-06;9,03E-06;2,81E-05;1,70E-05;9,99E-07;0,00E+00;7,99E-06;2,45E-07;2,45E-07;1,40E-05;9,80E-07;5,15E-06;9,99E-07;2,06E-05;2,45E-07;1,12E-05;0,00E+00;0,00E+00;9,80E-06;0,00E+00;8,58E-06;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;7,35E-07;1,66E-06;9,11E-07;1,03E-05;0,00E+00;6,13E-06;8,55E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;7,13E-06;1,29E-07;2,09E-05;9,81E-06;5,15E-06;2,20E-03;1,87E-03;2,54E-05;1,47E-06;4,80E-05;1,53E-05;8,24E-07;1,75E-06;4,40E-06;0,00E+00;0,00E+00;3,87E-07;0,00E+00;1,75E-05;3,87E-07;4,64E-06;0,00E+00;3,40E-05;0,00E+00;1,31E-06;0,00E+00;0,00E+00;1,31E-06;0,00E+00;4,38E-07;0,00E+00;2,98E-05;1,31E-06;0,00E+00;0,00E+00;6,44E-07;2,58E-07;8,37E-06;0,00E+00;5,25E-06;7,65E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;9,88E-06;6,46E-06;1,78E-05;1,37E-05;1,16E-06;1,53E-03;2,73E-03;4,76E-06;5,56E-07;1,88E-05;2,83E-05;1,72E-08;6,86E-08;5,15E-08;0,00E+00;0,00E+00;0,00E+00;5,38E-07;6,86E-07;4,85E-06;2,53E-05;0,00E+00;1,30E-05;1,08E-06;5,15E-08;5,38E-07;0,00E+00;1,13E-06;0,00E+00;1,72E-08;5,38E-07;1,17E-06;1,13E-06;0,00E+00;0,00E+00;5,38E-07;1,51E-05;4,48E-06;1,67E-05;2,06E-07;7,27E-07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;5,90E-06;1,09E-06;9,80E-06;5,45E-06;2,35E-06;9,17E-04;3,49E-03;1,04E-05;2,44E-06;1,68E-05;4,17E-06;1,40E-05;4,54E-07;6,68E-06;0,00E+00;1,81E-07;0,00E+00;0,00E+00;3,32E-05;1,91E-06;1,70E-05;0,00E+00;5,81E-06;1,87E-05;0,00E+00;9,03E-08;0,00E+00;3,07E-06;1,81E-07;0,00E+00;0,00E+00;4,54E-07;9,03E-08;1,82E-06;0,00E+00;0,00E+00;1,03E-05;2,62E-06;5,80E-06;9,99E-07;5,54E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;6,36E-06;2,40E-06;7,89E-06;1,76E-06;1,93E-05;4,92E-04;4,15E-03;8,20E-06;2,14E-05;2,78E-05;1,25E-05;1,37E-06;1,95E-07;2,58E-05;1,95E-07;8,81E-07;0,00E+00;0,00E+00;1,25E-05;3,43E-07;1,41E-05;0,00E+00;1,96E-06;2,45E-06;0,00E+00;3,43E-07;0,00E+00;1,17E-05;6,86E-07;0,00E+00;1,95E-07;0,00E+00;3,43E-07;0,00E+00;0,00E+00;1,95E-07;8,62E-06;6,52E-06;1,41E-05;3,43E-07;2,10E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;7,96E-06;2,97E-07;8,61E-06;5,96E-06;1,24E-05;2,37E-04;4,58E-03;1,75E-05;2,04E-05;2,87E-05;1,08E-05;0,00E+00;2,34E-07;1,06E-05;5,31E-07;2,34E-07;2,97E-07;0,00E+00;9,74E-06;0,00E+00;1,03E-05;0,00E+00;7,01E-07;4,67E-07;0,00E+00;5,94E-07;0,00E+00;1,31E-05;0,00E+00;0,00E+00;2,34E-07;0,00E+00;1,66E-05;2,97E-07;2,97E-07;2,34E-07;4,67E-07;2,97E-07;9,39E-06;5,64E-06;2,10E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;4,70E-06;1,28E-07;4,90E-06;8,42E-06;1,95E-05;8,96E-05;4,76E-03;4,11E-05;4,94E-06;2,01E-05;9,76E-06;0,00E+00;1,03E-05;4,34E-06;1,28E-07;0,00E+00;1,28E-07;0,00E+00;2,36E-05;0,00E+00;1,92E-06;0,00E+00;1,59E-06;0,00E+00;0,00E+00;2,56E-07;0,00E+00;5,62E-06;0,00E+00;0,00E+00;3,97E-07;1,99E-06;2,27E-05;1,28E-07;5,25E-07;0,00E+00;0,00E+00;5,25E-07;8,57E-06;2,43E-06;9,54E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;2,14E-06;0,00E+00;9,45E-06;1,57E-05;3,64E-06;1,28E-05;4,65E-03;7,09E-05;3,47E-05;3,20E-05;5,95E-06;8,39E-06;1,61E-06;0,00E+00;4,94E-07;0,00E+00;4,94E-07;0,00E+00;2,88E-05;4,94E-07;0,00E+00;0,00E+00;9,54E-08;9,87E-07;9,87E-07;9,87E-07;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,38E-08;1,19E-07;9,30E-07;0,00E+00;2,38E-08;0,00E+00;9,87E-07;5,17E-07;3,41E-06;1,09E-05;3,53E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;6,66E-06;0,00E+00;9,75E-06;7,59E-06;8,22E-06;1,16E-05;4,13E-03;2,58E-04;1,30E-05;2,59E-05;1,31E-05;2,22E-05;1,38E-05;1,54E-07;8,62E-07;5,08E-07;4,31E-07;8,62E-07;3,88E-06;1,54E-07;0,00E+00;0,00E+00;4,31E-07;1,51E-05;0,00E+00;2,31E-07;1,44E-05;0,00E+00;0,00E+00;0,00E+00;4,31E-07;9,47E-06;4,31E-07;0,00E+00;5,08E-07;4,31E-07;7,69E-08;4,29E-06;1,38E-05;0,00E+00;6,74E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;9,28E-06;1,21E-06;3,60E-06;3,77E-06;1,10E-05;1,55E-05;3,45E-03;5,46E-04;2,20E-05;1,39E-05;1,98E-05;1,44E-05;8,13E-06;6,46E-07;2,07E-06;6,69E-07;0,00E+00;0,00E+00;0,00E+00;6,46E-07;0,00E+00;0,00E+00;0,00E+00;8,30E-06;0,00E+00;9,68E-07;7,63E-06;0,00E+00;0,00E+00;0,00E+00;0,00E+00;8,56E-06;0,00E+00;0,00E+00;3,23E-07;0,00E+00;8,41E-07;9,08E-06;0,00E+00;0,00E+00;1,01E-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;4,98E-06;5,25E-06;3,26E-06;9,57E-06;4,50E-06;1,70E-05;2,70E-03;9,97E-04;1,97E-05;3,01E-05;1,10E-05;1,17E-05;2,07E-05;0,00E+00;1,56E-05;4,40E-07;0,00E+00;0,00E+00;7,94E-07;0,00E+00;1,67E-05;0,00E+00;0,00E+00;1,06E-05;0,00E+00;0,00E+00;3,96E-06;0,00E+00;2,65E-07;2,65E-07;1,80E-05;7,17E-06;1,06E-06;0,00E+00;7,94E-07;0,00E+00;6,60E-07;1,95E-05;0,00E+00;2,65E-07;6,17E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;5,45E-06;7,68E-06;4,26E-06;1,20E-05;5,58E-06;1,73E-05;1,95E-03;1,54E-03;1,97E-05;2,78E-05;1,21E-06;1,40E-05;1,00E-05;0,00E+00;1,86E-05;0,00E+00;1,06E-06;0,00E+00;1,07E-06;0,00E+00;7,63E-06;0,00E+00;1,06E-06;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,18E-06;1,18E-06;8,24E-06;3,63E-07;4,84E-07;1,06E-06;3,63E-07;0,00E+00;0,00E+00;1,38E-05;0,00E+00;1,21E-07;6,75E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;8,23E-06;1,34E-06;6,41E-06;8,55E-06;1,08E-05;1,87E-05;1,29E-03;2,28E-03;1,67E-05;2,62E-05;0,00E+00;5,99E-06;4,07E-07;4,41E-07;5,38E-06;0,00E+00;1,20E-05;4,41E-07;5,43E-08;0,00E+00;8,37E-06;0,00E+00;8,14E-08;1,01E-05;0,00E+00;0,00E+00;0,00E+00;0,00E+00;8,14E-08;8,14E-08;3,13E-05;0,00E+00;4,41E-07;8,14E-08;0,00E+00;0,00E+00;0,00E+00;5,91E-06;0,00E+00;5,29E-06;6,11E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
